epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,279.223,2.70191,2.48944,1.46939,0.11384,0.18054,0.05839,0.01512,2.68533,2.6603,1.60203,0.000990365,0.000990365,0.000990365
43,285.807,2.69514,2.50119,1.46761,0.11576,0.17554,0.05914,0.01591,2.7276,2.61881,1.60717,0.000973861,0.000973861,0.000973861
44,292.386,2.70213,2.47465,1.50184,0.13931,0.17668,0.0757,0.02171,2.6735,2.598,1.56909,0.000957358,0.000957358,0.000957358
45,298.989,2.67494,2.47539,1.45517,0.12701,0.16015,0.06347,0.0175,2.65297,2.64674,1.60929,0.000940855,0.000940855,0.000940855
46,305.553,2.66367,2.45793,1.45319,0.12071,0.15291,0.06875,0.01976,2.69264,2.63356,1.63328,0.000924352,0.000924352,0.000924352
47,312.29,2.68286,2.44622,1.47846,0.11092,0.18906,0.06836,0.0175,2.70851,2.65849,1.62607,0.000907848,0.000907848,0.000907848
48,318.86,2.64029,2.42134,1.46401,0.12177,0.19419,0.06844,0.01916,2.67351,2.54328,1.55583,0.000891345,0.000891345,0.000891345
49,325.434,2.64031,2.55519,1.4555,0.12454,0.16751,0.07617,0.02107,2.70695,2.57243,1.56944,0.000874842,0.000874842,0.000874842
50,332.01,2.67336,2.43978,1.45289,0.13627,0.16013,0.07337,0.02165,2.66754,2.60314,1.57544,0.000858338,0.000858338,0.000858338
51,338.578,2.67211,2.46501,1.44578,0.13557,0.16002,0.07965,0.02256,2.66721,2.59255,1.56609,0.000841835,0.000841835,0.000841835
52,345.162,2.60574,2.43332,1.47441,0.10678,0.19685,0.0704,0.02239,2.65553,2.66437,1.62018,0.000825332,0.000825332,0.000825332
53,351.757,2.59896,2.36105,1.44216,0.12155,0.16819,0.06542,0.01913,2.66176,2.64665,1.63856,0.000808828,0.000808828,0.000808828
54,358.342,2.63153,2.36372,1.42755,0.12615,0.1509,0.07041,0.01953,2.66235,2.58136,1.56302,0.000792325,0.000792325,0.000792325
55,364.901,2.6333,2.39358,1.46726,0.11552,0.17125,0.07702,0.02364,2.66254,2.59641,1.57923,0.000775822,0.000775822,0.000775822
56,371.468,2.55644,2.36925,1.46075,0.12645,0.17606,0.07565,0.02568,2.64627,2.57818,1.58648,0.000759318,0.000759318,0.000759318
57,378.06,2.60343,2.3849,1.45727,0.13443,0.17423,0.07579,0.02235,2.62987,2.53668,1.57431,0.000742815,0.000742815,0.000742815
58,384.638,2.5886,2.34495,1.43721,0.14331,0.18839,0.08155,0.02487,2.65656,2.54417,1.56324,0.000726312,0.000726312,0.000726312
59,391.216,2.61034,2.34724,1.46335,0.13002,0.18405,0.08026,0.02397,2.65619,2.57507,1.59261,0.000709809,0.000709809,0.000709809
60,397.787,2.55307,2.33702,1.45069,0.1233,0.18444,0.08489,0.0281,2.60852,2.48397,1.56288,0.000693305,0.000693305,0.000693305
61,404.344,2.60882,2.34173,1.43099,0.14246,0.16936,0.08173,0.02451,2.6651,2.59538,1.58953,0.000676802,0.000676802,0.000676802
62,410.931,2.55068,2.30444,1.43652,0.15511,0.17891,0.09006,0.02724,2.6671,2.53429,1.61206,0.000660299,0.000660299,0.000660299
63,417.504,2.55466,2.29042,1.42752,0.16795,0.17759,0.10204,0.03017,2.66698,2.50216,1.57725,0.000643795,0.000643795,0.000643795
64,424.059,2.54171,2.29779,1.42637,0.12565,0.18706,0.08896,0.02568,2.6093,2.507,1.56076,0.000627292,0.000627292,0.000627292
65,430.64,2.52074,2.2945,1.42568,0.13688,0.20565,0.08412,0.02543,2.58603,2.48764,1.55511,0.000610789,0.000610789,0.000610789
66,437.212,2.56983,2.25609,1.41934,0.15363,0.19198,0.09361,0.02834,2.6175,2.46622,1.55245,0.000594286,0.000594286,0.000594286
67,443.794,2.50149,2.26765,1.38984,0.12717,0.19877,0.08157,0.02592,2.58005,2.51477,1.55444,0.000577782,0.000577782,0.000577782
68,450.338,2.5179,2.25406,1.38316,0.13676,0.21796,0.08324,0.02456,2.62691,2.47214,1.55114,0.000561279,0.000561279,0.000561279
69,456.921,2.54921,2.26811,1.40653,0.14315,0.20513,0.08477,0.0264,2.62821,2.46242,1.56228,0.000544776,0.000544776,0.000544776
70,463.486,2.51907,2.26155,1.4074,0.13198,0.21739,0.0846,0.02886,2.64528,2.49438,1.58956,0.000528272,0.000528272,0.000528272
71,470.046,2.47182,2.23207,1.41717,0.15226,0.1921,0.09004,0.02811,2.62655,2.45793,1.5644,0.000511769,0.000511769,0.000511769
72,476.816,2.54735,2.22889,1.39259,0.13603,0.2237,0.08917,0.02504,2.6114,2.4465,1.56427,0.000495266,0.000495266,0.000495266
73,483.389,2.51929,2.22796,1.42038,0.14757,0.17686,0.09297,0.02972,2.62872,2.43891,1.5736,0.000478762,0.000478762,0.000478762
74,489.917,2.49894,2.19278,1.39741,0.14151,0.19363,0.10107,0.03055,2.67143,2.45089,1.56569,0.000462259,0.000462259,0.000462259
75,496.463,2.49438,2.20951,1.406,0.15759,0.17724,0.10099,0.03272,2.6004,2.42614,1.54816,0.000445756,0.000445756,0.000445756
76,503.012,2.49397,2.21957,1.39351,0.16627,0.19991,0.1031,0.03043,2.5897,2.45534,1.55746,0.000429253,0.000429253,0.000429253
77,509.534,2.4776,2.18567,1.38875,0.18611,0.19796,0.10056,0.02919,2.63462,2.5299,1.56078,0.000412749,0.000412749,0.000412749
78,516.092,2.53649,2.21064,1.38239,0.15433,0.18581,0.09801,0.03131,2.62161,2.43303,1.57917,0.000396246,0.000396246,0.000396246
79,522.657,2.48897,2.18335,1.39175,0.14933,0.23208,0.1026,0.03113,2.58273,2.46399,1.53792,0.000379743,0.000379743,0.000379743
80,529.212,2.48313,2.2285,1.39008,0.15507,0.19856,0.10086,0.0317,2.63663,2.47094,1.56723,0.000363239,0.000363239,0.000363239
81,535.754,2.48471,2.16617,1.38147,0.14846,0.23191,0.1077,0.03171,2.64274,2.42,1.56373,0.000346736,0.000346736,0.000346736
82,542.362,2.49825,2.15745,1.38346,0.16376,0.20773,0.10844,0.03263,2.64734,2.4209,1.5726,0.000330233,0.000330233,0.000330233
83,548.921,2.51732,2.09595,1.36627,0.15383,0.2111,0.09225,0.02779,2.61883,2.47055,1.54932,0.000313729,0.000313729,0.000313729
84,555.47,2.41748,2.11453,1.36168,0.15316,0.21161,0.09822,0.02912,2.60269,2.41397,1.55438,0.000297226,0.000297226,0.000297226
85,562.059,2.46469,2.13527,1.36829,0.18022,0.20606,0.10557,0.03241,2.6091,2.43013,1.55971,0.000280723,0.000280723,0.000280723
86,568.638,2.43254,2.0805,1.34963,0.15163,0.19728,0.0962,0.0316,2.63522,2.59954,1.58037,0.00026422,0.00026422,0.00026422
87,575.219,2.44652,2.12302,1.39616,0.15879,0.22282,0.10455,0.03102,2.60708,2.40424,1.55179,0.000247716,0.000247716,0.000247716
88,581.806,2.47824,2.10955,1.34348,0.15818,0.22425,0.10137,0.02895,2.64981,2.51143,1.58042,0.000231213,0.000231213,0.000231213
89,588.388,2.42154,2.11124,1.34673,0.15846,0.21722,0.10611,0.0341,2.61765,2.43799,1.56767,0.00021471,0.00021471,0.00021471
90,594.96,2.40657,2.06944,1.37042,0.16468,0.23711,0.10573,0.03303,2.61829,2.4234,1.54918,0.000198206,0.000198206,0.000198206
91,602.511,2.35851,2.08314,1.40895,0.16712,0.24095,0.10899,0.03178,2.62218,2.40519,1.56695,0.000181703,0.000181703,0.000181703
92,609.047,2.3324,2.04903,1.39781,0.1662,0.25347,0.11176,0.0325,2.61632,2.4201,1.54032,0.0001652,0.0001652,0.0001652
93,615.563,2.35009,2.03545,1.39733,0.16977,0.24048,0.11435,0.03407,2.59449,2.37986,1.53741,0.000148696,0.000148696,0.000148696
94,622.127,2.35055,2.03821,1.39865,0.16725,0.22968,0.11536,0.0342,2.60184,2.40691,1.54496,0.000132193,0.000132193,0.000132193
95,628.671,2.33168,1.99698,1.3845,0.18016,0.23563,0.12253,0.037,2.60055,2.37713,1.54493,0.00011569,0.00011569,0.00011569
96,635.206,2.33106,1.99313,1.39039,0.18525,0.22334,0.12189,0.03639,2.60795,2.39784,1.5602,9.91865e-05,9.91865e-05,9.91865e-05
97,641.76,2.31437,1.99953,1.39498,0.16841,0.23191,0.11646,0.0359,2.60862,2.36993,1.5578,8.26832e-05,8.26832e-05,8.26832e-05
98,648.325,2.29082,1.99275,1.3795,0.16525,0.23377,0.10937,0.0357,2.61856,2.38588,1.55491,6.61799e-05,6.61799e-05,6.61799e-05
99,655.098,2.33361,1.98419,1.38939,0.16509,0.23903,0.11393,0.03633,2.60124,2.36773,1.54199,4.96766e-05,4.96766e-05,4.96766e-05
100,661.628,2.30638,1.97299,1.35812,0.17657,0.24251,0.12293,0.03791,2.60301,2.35401,1.54497,3.31733e-05,3.31733e-05,3.31733e-05
