epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,620.631,1.41569,2.4453,0.98372,1.30971,0,0.68578,0.46157,0.48557,0.21171,0.64399,0.43595,0.44848,0.15815,2.34098,4.53425,1.93985,1.98473,0,0.00105638,0.00105638,0.00105638
39,636.906,1.35383,2.36034,0.94538,1.27353,0,0.54786,0.55617,0.5213,0.23374,0.52213,0.48392,0.42892,0.15202,2.30427,4.88657,1.92244,1.83966,0,0.00103987,0.00103987,0.00103987
40,653.349,1.38816,2.39792,0.93612,1.29986,0,0.5162,0.4705,0.44812,0.17657,0.42947,0.3913,0.33928,0.12674,2.54682,5.39375,3.5684,2.47087,0,0.00102337,0.00102337,0.00102337
41,669.53,1.36036,2.33367,0.91317,1.28849,0,0.53073,0.45575,0.42447,0.19009,0.57038,0.43401,0.39107,0.14394,2.44993,4.61688,2.23128,2.0197,0,0.00100687,0.00100687,0.00100687
42,685.577,1.34956,2.34293,0.91597,1.27955,0,0.61275,0.45264,0.44333,0.19192,0.52532,0.36762,0.36227,0.15293,2.30035,4.3631,2.43009,1.91951,0,0.000990365,0.000990365,0.000990365
43,702.089,1.3037,2.25108,0.87572,1.24084,0,0.6192,0.50302,0.51395,0.2411,0.61312,0.43401,0.47228,0.17212,2.3568,4.31985,2.70118,1.8941,0,0.000973861,0.000973861,0.000973861
44,718.25,1.31131,2.25047,0.88959,1.2443,0,0.53076,0.46856,0.44825,0.18042,0.49785,0.39823,0.36358,0.12893,2.30156,4.97835,2.1878,1.91067,0,0.000957358,0.000957358,0.000957358
45,733.987,1.29247,2.25391,0.87816,1.23523,0,0.54597,0.49534,0.51872,0.20425,0.5143,0.42314,0.41698,0.15071,2.26528,4.75794,1.82277,1.81224,0,0.000940855,0.000940855,0.000940855
46,750.75,1.26532,2.2454,0.8241,1.22367,0,0.56528,0.4183,0.47936,0.20169,0.63568,0.33579,0.42568,0.16195,2.4423,4.58412,2.06123,2.12702,0,0.000924352,0.000924352,0.000924352
47,767.053,1.24321,2.19521,0.81892,1.20873,0,0.75367,0.43012,0.50865,0.21083,0.72268,0.40334,0.42031,0.14386,2.37086,4.89419,2.00668,2.0105,0,0.000907848,0.000907848,0.000907848
48,782.83,1.28994,2.23879,0.81135,1.22141,0,0.65212,0.44099,0.47689,0.19735,0.65751,0.44099,0.43722,0.14424,2.31113,4.62115,2.0453,1.90165,0,0.000891345,0.000891345,0.000891345
49,799.685,1.23199,2.11116,0.77784,1.20869,0,0.70152,0.42896,0.48607,0.19925,0.63769,0.39896,0.4213,0.14699,2.2589,4.75645,2.25744,1.85259,0,0.000874842,0.000874842,0.000874842
50,816.12,1.21084,2.11194,0.77205,1.18975,0,0.67316,0.45575,0.48971,0.21131,0.61957,0.41872,0.42037,0.15688,2.45506,4.27426,2.34667,2.06277,0,0.000858338,0.000858338,0.000858338
51,832.411,1.21637,2.11419,0.77412,1.19321,0,0.66851,0.45963,0.51262,0.20999,0.60354,0.40916,0.44193,0.15136,2.48059,4.91738,1.93728,2.1704,0,0.000841835,0.000841835,0.000841835
52,848.631,1.19761,2.09681,0.75344,1.17855,0,0.64569,0.52275,0.52904,0.22747,0.58032,0.46124,0.44632,0.15578,2.30487,5.83079,2.24378,1.87254,0,0.000825332,0.000825332,0.000825332
53,864.666,1.1584,2.0725,0.75306,1.14576,0,0.57789,0.51514,0.47917,0.2106,0.55075,0.49534,0.45581,0.15582,2.36969,4.68275,2.14885,2.17494,0,0.000808828,0.000808828,0.000808828
54,880.67,1.15726,2.04836,0.72257,1.1545,0,0.57857,0.43453,0.49693,0.20079,0.59953,0.39476,0.43156,0.14514,2.3517,4.49789,1.89719,2.02605,0,0.000792325,0.000792325,0.000792325
55,897.073,1.15745,2.0393,0.7265,1.15234,0,0.72741,0.43594,0.49773,0.21066,0.59772,0.41319,0.42648,0.15274,2.3617,4.66616,1.96833,1.99468,0,0.000775822,0.000775822,0.000775822
56,913.274,1.13845,1.9967,0.69389,1.14248,0,0.62395,0.50621,0.52481,0.22743,0.62766,0.42314,0.43483,0.16139,2.3947,4.9323,2.16964,2.02371,0,0.000759318,0.000759318,0.000759318
57,929.52,1.1269,1.96233,0.68236,1.13712,0,0.77452,0.44601,0.51868,0.22223,0.63707,0.43296,0.44445,0.16936,2.47088,4.43783,1.91003,2.21783,0,0.000742815,0.000742815,0.000742815
58,945.637,1.10046,1.94524,0.68235,1.12007,0,0.79166,0.45575,0.53327,0.21048,0.637,0.37655,0.3988,0.15298,2.47923,5.17719,2.0026,2.26358,0,0.000726312,0.000726312,0.000726312
59,961.586,1.10055,1.93561,0.66924,1.11826,0,0.75173,0.44061,0.47909,0.2034,0.66355,0.3882,0.3934,0.14752,2.65061,4.54837,1.96924,2.49618,0,0.000709809,0.000709809,0.000709809
60,977.813,1.07541,1.90071,0.652,1.10278,0,0.63262,0.51708,0.51074,0.22007,0.7005,0.35481,0.39728,0.15967,2.37799,4.86542,2.25802,2.02338,0,0.000693305,0.000693305,0.000693305
