epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
40,1910.82,1.51432,2.4476,1.06365,1.87267,0,0.59249,0.57227,0.53537,0.22058,0.66556,0.49838,0.51626,0.1987,2.2053,3.43675,1.63847,2.53499,0,0.00102337,0.00102337,0.00102337
41,1957.68,1.50925,2.50507,1.06178,1.86582,0,0.58651,0.46664,0.51139,0.20388,0.59032,0.45024,0.47432,0.18174,2.31736,3.53948,1.61538,2.60297,0,0.00100687,0.00100687,0.00100687
42,2004.48,1.49997,2.41135,1.03166,1.84942,0,0.59231,0.49827,0.48516,0.19792,0.51536,0.435,0.41795,0.16101,2.36812,3.75681,1.72815,2.69925,0,0.000990365,0.000990365,0.000990365
43,2051.46,1.48448,2.39463,1.02564,1.83111,0,0.7351,0.43385,0.49733,0.18874,0.72696,0.43767,0.48111,0.17404,2.40449,3.67546,1.67463,2.73367,0,0.000973861,0.000973861,0.000973861
44,2098.39,1.44401,2.38054,1.03133,1.80694,0,0.67992,0.49463,0.53004,0.21177,0.65602,0.47365,0.48386,0.19386,2.30721,3.3488,1.57933,2.61319,0,0.000957358,0.000957358,0.000957358
45,2145.47,1.46728,2.35762,1.00045,1.81208,0,0.7299,0.46664,0.52913,0.22321,0.72752,0.45406,0.49038,0.18793,2.32625,3.59306,1.64126,2.70418,0,0.000940855,0.000940855,0.000940855
46,2192.16,1.45196,2.36587,0.98177,1.8137,0,0.59609,0.51561,0.53161,0.21952,0.51069,0.49838,0.47235,0.18939,2.32914,3.50834,1.7013,2.60927,0,0.000924352,0.000924352,0.000924352
47,2238.78,1.43307,2.30193,0.98661,1.79554,0,0.59348,0.58739,0.5396,0.22458,0.58929,0.56396,0.51276,0.20309,2.28592,3.46833,1.53625,2.62549,0,0.000907848,0.000907848,0.000907848
48,2285.55,1.4182,2.33084,0.95463,1.77255,0,0.65792,0.45728,0.50044,0.20975,0.60908,0.42681,0.43891,0.17669,2.33869,3.58836,1.67345,2.68532,0,0.000891345,0.000891345,0.000891345
49,2332.15,1.38958,2.26616,0.92831,1.75292,0,0.63722,0.47957,0.49137,0.2017,0.62094,0.46317,0.45539,0.17606,2.31237,3.54383,1.57218,2.74316,0,0.000874842,0.000874842,0.000874842
50,2378.58,1.39855,2.29805,0.93029,1.75547,0,0.65243,0.48339,0.5089,0.19953,0.67886,0.45167,0.47091,0.17851,2.31123,3.58651,1.63089,2.72411,0,0.000858338,0.000858338,0.000858338
51,2425.11,1.36654,2.23022,0.8971,1.72454,0,0.60821,0.52122,0.4761,0.20747,0.65543,0.55286,0.4937,0.18373,2.31267,3.43063,1.60201,2.72001,0,0.000841835,0.000841835,0.000841835
52,2471.67,1.35522,2.22293,0.91162,1.70555,0,0.58498,0.50069,0.46709,0.18623,0.61002,0.49125,0.4745,0.18311,2.48331,3.5841,1.6126,2.84328,0,0.000825332,0.000825332,0.000825332
53,2518.37,1.34325,2.20634,0.90301,1.7094,0,0.57905,0.49955,0.47997,0.18724,0.56806,0.44909,0.4279,0.16101,2.40117,3.77612,1.76164,2.80231,0,0.000808828,0.000808828,0.000808828
54,2564.85,1.34921,2.19393,0.88828,1.701,0,0.63496,0.52282,0.52257,0.20127,0.55656,0.46263,0.43656,0.17565,2.40459,3.84309,1.70014,2.84207,0,0.000792325,0.000792325,0.000792325
55,2611.35,1.34505,2.17586,0.87446,1.70967,0,0.62862,0.4761,0.51565,0.20791,0.613,0.46202,0.47853,0.18309,2.34612,3.8133,1.56534,2.77767,0,0.000775822,0.000775822,0.000775822
56,2658.28,1.32484,2.12193,0.86365,1.6916,0,0.60466,0.52441,0.50989,0.21126,0.57765,0.50832,0.48563,0.1896,2.38301,3.66551,1.63817,2.82725,0,0.000759318,0.000759318,0.000759318
57,2705.86,1.30153,2.12216,0.84597,1.67334,0,0.64922,0.45498,0.47265,0.20729,0.66083,0.46202,0.46251,0.19244,2.43145,3.72487,1.73873,2.87952,0,0.000742815,0.000742815,0.000742815
58,2754.87,1.29007,2.10639,0.81855,1.64884,0,0.66369,0.43385,0.49267,0.20265,0.61579,0.48705,0.48872,0.18494,2.40985,3.77345,1.67702,2.8301,0,0.000726312,0.000726312,0.000726312
59,2805.87,1.29046,2.10892,0.82099,1.66179,0,0.61287,0.51016,0.49369,0.20961,0.59895,0.49424,0.47577,0.17872,2.28669,3.55567,1.61747,2.70808,0,0.000709809,0.000709809,0.000709809
60,2855.8,1.23253,2.06878,0.81811,1.61423,0,0.65662,0.47726,0.51073,0.21597,0.65139,0.4761,0.49534,0.1954,2.32616,3.61452,1.52321,2.75048,0,0.000693305,0.000693305,0.000693305
61,2905.84,1.23869,2.05607,0.78634,1.60264,0,0.5743,0.4843,0.46619,0.18901,0.63409,0.43858,0.46367,0.17553,2.40897,3.77551,1.60943,2.84911,0,0.000676802,0.000676802,0.000676802
62,2956.35,1.21087,2.0359,0.78332,1.58528,0,0.61423,0.52759,0.54875,0.22725,0.6362,0.47029,0.48435,0.18771,2.39683,3.86602,1.64193,2.92216,0,0.000660299,0.000660299,0.000660299
63,3005.93,1.22043,2.01979,0.78832,1.60097,0,0.70399,0.49334,0.50449,0.19421,0.72232,0.48761,0.49217,0.18226,2.4145,3.80779,1.58407,2.88372,0,0.000643795,0.000643795,0.000643795
64,3054.23,1.19698,1.97915,0.75847,1.57936,0,0.61091,0.49585,0.48976,0.21045,0.64626,0.50658,0.4967,0.19726,2.42743,3.77776,1.56133,2.91635,0,0.000627292,0.000627292,0.000627292
65,3102.98,1.19392,1.98524,0.76003,1.56387,0,0.67891,0.50543,0.50857,0.21042,0.67219,0.49838,0.48872,0.19301,2.36552,3.77171,1.73156,2.82783,0,0.000610789,0.000610789,0.000610789
