epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
53,1155.45,1.84104,3.04428,1.47003,1.94838,0,0.58991,0.4223,0.42172,0.17428,0.54934,0.40926,0.40657,0.15,2.26916,3.4583,1.86859,2.27426,0,0.000808828,0.000808828,0.000808828
54,1176.4,1.8139,3.01712,1.45637,1.92074,0,0.4989,0.43858,0.40794,0.17421,0.55086,0.45382,0.40397,0.14517,2.18917,3.57578,1.90058,2.21942,0,0.000792325,0.000792325,0.000792325
55,1197.65,1.77793,2.96769,1.46959,1.91047,0,0.6377,0.41893,0.42934,0.17557,0.5531,0.4245,0.38768,0.13986,2.28028,3.59026,1.92784,2.29388,0,0.000775822,0.000775822,0.000775822
56,1218.87,1.77719,2.95052,1.43777,1.89729,0,0.61167,0.45971,0.44755,0.18255,0.60656,0.45971,0.40954,0.15498,2.27838,3.48546,1.87425,2.28329,0,0.000759318,0.000759318,0.000759318
57,1240.28,1.76727,2.94523,1.43704,1.89005,0,0.6195,0.45498,0.46472,0.19965,0.59652,0.43974,0.4262,0.16406,2.20404,3.50297,1.84936,2.18938,0,0.000742815,0.000742815,0.000742815
58,1261.45,1.7282,2.93687,1.41105,1.85051,0,0.5872,0.44793,0.45874,0.19548,0.54264,0.43154,0.44123,0.1633,2.24806,3.56233,1.94475,2.27588,0,0.000726312,0.000726312,0.000726312
59,1282.58,1.72784,2.88426,1.41012,1.86542,0,0.51328,0.45715,0.41013,0.17216,0.4767,0.39991,0.38821,0.13105,2.25824,3.47071,1.88982,2.26106,0,0.000709809,0.000709809,0.000709809
60,1304,1.73389,2.88953,1.40505,1.84774,0,0.60535,0.43269,0.44783,0.19664,0.59139,0.4245,0.42036,0.16058,2.21542,3.47233,1.8813,2.25593,0,0.000693305,0.000693305,0.000693305
61,1325.33,1.70257,2.85824,1.38692,1.84196,0,0.63886,0.44909,0.47708,0.20309,0.66035,0.41861,0.4467,0.16205,2.27351,3.5529,1.81672,2.29864,0,0.000676802,0.000676802,0.000676802
62,1346.88,1.6916,2.85407,1.35011,1.81725,0,0.61736,0.43061,0.46208,0.20091,0.51778,0.43154,0.42756,0.16541,2.26595,3.43257,1.81848,2.26084,0,0.000660299,0.000660299,0.000660299
63,1368.15,1.68713,2.84072,1.3454,1.81597,0,0.67802,0.42503,0.4792,0.19943,0.54176,0.45431,0.45328,0.16474,2.21737,3.55575,1.83893,2.23695,0,0.000643795,0.000643795,0.000643795
