epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,229.042,2.44526,2.13865,1.38727,0.17872,0.18971,0.10191,0.0294,2.65167,2.47767,1.57585,0.000924352,0.000924352,0.000924352
47,233.965,2.45964,2.09458,1.40246,0.16368,0.19861,0.09255,0.02759,2.64245,2.51047,1.60319,0.000907848,0.000907848,0.000907848
48,238.897,2.42686,2.10166,1.38897,0.17547,0.20899,0.10584,0.0296,2.68536,2.49065,1.59929,0.000891345,0.000891345,0.000891345
49,243.823,2.41436,2.13864,1.38145,0.15355,0.18421,0.0775,0.02312,2.64881,2.61266,1.60465,0.000874842,0.000874842,0.000874842
50,248.784,2.4169,2.06635,1.36162,0.16488,0.19195,0.09855,0.03107,2.6591,2.44249,1.62361,0.000858338,0.000858338,0.000858338
51,253.79,2.43783,2.08856,1.39223,0.16822,0.1893,0.09952,0.032,2.6201,2.43925,1.60337,0.000841835,0.000841835,0.000841835
52,258.788,2.37395,2.0206,1.39256,0.16403,0.21275,0.11056,0.03457,2.66635,2.48706,1.58519,0.000825332,0.000825332,0.000825332
53,263.792,2.38471,2.01899,1.35093,0.15965,0.21171,0.09275,0.02633,2.67643,2.45202,1.62051,0.000808828,0.000808828,0.000808828
54,268.806,2.4262,1.99894,1.36806,0.15779,0.20255,0.10382,0.03097,2.67059,2.49119,1.58713,0.000792325,0.000792325,0.000792325
55,273.836,2.41747,2.04389,1.38328,0.16377,0.21336,0.09974,0.02911,2.63329,2.41719,1.5909,0.000775822,0.000775822,0.000775822
56,278.824,2.31144,1.95803,1.37445,0.1528,0.22127,0.107,0.03416,2.6577,2.49643,1.62128,0.000759318,0.000759318,0.000759318
57,283.818,2.34807,1.95128,1.37053,0.17368,0.2198,0.1099,0.0322,2.6563,2.40583,1.61074,0.000742815,0.000742815,0.000742815
58,289.019,2.31399,1.8871,1.31941,0.16575,0.21053,0.09439,0.02582,2.70543,2.55173,1.62686,0.000726312,0.000726312,0.000726312
59,294.038,2.31839,1.92258,1.36377,0.17097,0.19344,0.10333,0.03383,2.70437,2.43167,1.67969,0.000709809,0.000709809,0.000709809
60,299.029,2.28783,1.92821,1.35425,0.15468,0.20946,0.0998,0.03086,2.65128,2.52164,1.57493,0.000693305,0.000693305,0.000693305
61,304.044,2.33466,1.91589,1.32711,0.17712,0.18837,0.106,0.03353,2.70803,2.5746,1.6312,0.000676802,0.000676802,0.000676802
62,309.042,2.26536,1.87055,1.31626,0.1706,0.20084,0.11505,0.03542,2.69545,2.44858,1.59044,0.000660299,0.000660299,0.000660299
63,314.087,2.26375,1.82655,1.31384,0.17275,0.21184,0.11433,0.0363,2.71698,2.47099,1.62524,0.000643795,0.000643795,0.000643795
64,319.146,2.25125,1.83003,1.30467,0.17258,0.22115,0.10141,0.02979,2.6817,2.42291,1.60979,0.000627292,0.000627292,0.000627292
65,324.142,2.23284,1.82573,1.32522,0.19843,0.23249,0.11704,0.03595,2.64909,2.41977,1.59769,0.000610789,0.000610789,0.000610789
66,329.143,2.29566,1.79279,1.31655,0.18945,0.2395,0.11212,0.03359,2.68317,2.3848,1.592,0.000594286,0.000594286,0.000594286
67,334.159,2.22776,1.78813,1.28658,0.16111,0.22016,0.10135,0.03124,2.73216,2.56602,1.64239,0.000577782,0.000577782,0.000577782
68,339.171,2.25679,1.79868,1.28953,0.17177,0.2736,0.12498,0.03434,2.72835,2.40595,1.60809,0.000561279,0.000561279,0.000561279
69,344.181,2.25303,1.76591,1.29252,0.18234,0.21876,0.11837,0.03433,2.70897,2.37317,1.62898,0.000544776,0.000544776,0.000544776
70,349.186,2.22572,1.7551,1.2924,0.17885,0.25516,0.11241,0.03189,2.65841,2.4334,1.58331,0.000528272,0.000528272,0.000528272
71,354.22,2.1886,1.73832,1.30007,0.1902,0.21891,0.1088,0.0345,2.70983,2.40159,1.60946,0.000511769,0.000511769,0.000511769
72,359.247,2.21565,1.70535,1.26437,0.19371,0.19823,0.1088,0.03099,2.72966,2.43015,1.6361,0.000495266,0.000495266,0.000495266
73,364.244,2.19798,1.73046,1.2821,0.21042,0.20737,0.12276,0.03482,2.74495,2.4008,1.63691,0.000478762,0.000478762,0.000478762
74,369.282,2.1855,1.72152,1.28398,0.19289,0.21444,0.1123,0.03358,2.71722,2.41571,1.62281,0.000462259,0.000462259,0.000462259
75,374.265,2.15243,1.65828,1.27095,0.18226,0.2133,0.11254,0.03499,2.70698,2.44801,1.62014,0.000445756,0.000445756,0.000445756
76,379.249,2.15938,1.69687,1.25704,0.20782,0.21613,0.11102,0.03097,2.73556,2.43481,1.60195,0.000429253,0.000429253,0.000429253
77,384.238,2.13571,1.63677,1.25137,0.19625,0.20772,0.10804,0.03204,2.73667,2.53568,1.63041,0.000412749,0.000412749,0.000412749
78,389.278,2.17655,1.68121,1.24986,0.18438,0.19677,0.10126,0.02804,2.75419,2.4323,1.64831,0.000396246,0.000396246,0.000396246
79,394.296,2.12525,1.62439,1.25493,0.17997,0.19996,0.10531,0.03252,2.72264,2.4463,1.61659,0.000379743,0.000379743,0.000379743
80,399.334,2.12759,1.65773,1.24758,0.18092,0.2191,0.10934,0.03158,2.74523,2.42486,1.60709,0.000363239,0.000363239,0.000363239
81,404.374,2.13326,1.60108,1.25644,0.17871,0.21029,0.11593,0.03398,2.76616,2.47828,1.6545,0.000346736,0.000346736,0.000346736
82,409.381,2.1671,1.61038,1.25768,0.19079,0.20329,0.09761,0.02719,2.79535,2.4933,1.6782,0.000330233,0.000330233,0.000330233
83,414.397,2.16866,1.58886,1.22904,0.1736,0.21912,0.10128,0.0288,2.7885,2.5523,1.64008,0.000313729,0.000313729,0.000313729
84,419.4,2.05699,1.54325,1.22171,0.1857,0.22259,0.10609,0.02756,2.81244,2.57608,1.68158,0.000297226,0.000297226,0.000297226
85,424.418,2.09019,1.55831,1.22628,0.17831,0.21817,0.10016,0.02894,2.77265,2.53047,1.67039,0.000280723,0.000280723,0.000280723
86,429.431,2.05187,1.50907,1.20678,0.18146,0.23451,0.10779,0.03356,2.74508,2.51384,1.65726,0.00026422,0.00026422,0.00026422
87,434.428,2.08543,1.54075,1.23918,0.20138,0.21725,0.11562,0.03485,2.79796,2.52444,1.6628,0.000247716,0.000247716,0.000247716
88,439.413,2.09155,1.50502,1.20326,0.20324,0.22803,0.1136,0.03268,2.79554,2.48931,1.66848,0.000231213,0.000231213,0.000231213
89,444.462,2.06097,1.55557,1.21387,0.20824,0.18953,0.11475,0.03384,2.80175,2.46705,1.67445,0.00021471,0.00021471,0.00021471
90,449.448,2.05088,1.52558,1.22484,0.20245,0.20441,0.11686,0.0343,2.80324,2.45964,1.66531,0.000198206,0.000198206,0.000198206
91,455.11,1.99688,1.49925,1.24564,0.2041,0.22989,0.12209,0.03696,2.77821,2.36986,1.64958,0.000181703,0.000181703,0.000181703
92,460.15,1.99534,1.48042,1.24713,0.18778,0.24327,0.1161,0.03443,2.80218,2.44027,1.67675,0.0001652,0.0001652,0.0001652
93,465.135,1.98895,1.48156,1.2463,0.22263,0.21156,0.11896,0.03496,2.80769,2.48358,1.67515,0.000148696,0.000148696,0.000148696
94,470.129,1.96826,1.46374,1.22994,0.22165,0.22337,0.1225,0.03769,2.79456,2.42826,1.66066,0.000132193,0.000132193,0.000132193
95,475.143,1.94274,1.40925,1.21984,0.20625,0.22767,0.11711,0.03564,2.81005,2.4655,1.67875,0.00011569,0.00011569,0.00011569
96,480.134,1.95107,1.42654,1.23001,0.22157,0.21406,0.12181,0.03563,2.82451,2.44591,1.68955,9.91865e-05,9.91865e-05,9.91865e-05
97,485.118,1.9411,1.39748,1.23098,0.20145,0.22655,0.12199,0.03607,2.81827,2.44468,1.68779,8.26832e-05,8.26832e-05,8.26832e-05
98,490.094,1.91961,1.41001,1.21586,0.21691,0.22246,0.12344,0.03674,2.81438,2.47276,1.68282,6.61799e-05,6.61799e-05,6.61799e-05
99,495.117,1.92071,1.38444,1.21523,0.20048,0.23008,0.12644,0.03762,2.80773,2.46681,1.676,4.96766e-05,4.96766e-05,4.96766e-05
100,500.096,1.91747,1.36498,1.19694,0.20324,0.22525,0.12456,0.03669,2.79968,2.45578,1.66607,3.31733e-05,3.31733e-05,3.31733e-05
