epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,150.352,2.75007,2.93731,1.31008,0.08971,0.10932,0.04497,0.0127,2.58114,3.10175,1.35403,0.00130393,0.00130393,0.00130393
24,156.664,2.7416,2.95315,1.31918,0.1193,0.09022,0.0469,0.01365,2.6049,3.08115,1.40087,0.00128742,0.00128742,0.00128742
25,163.008,2.78003,2.88275,1.30623,0.11352,0.09944,0.05501,0.01608,2.5558,3.0789,1.37699,0.00127092,0.00127092,0.00127092
26,169.347,2.83021,2.89948,1.30748,0.10796,0.12376,0.04853,0.01423,2.55903,3.07418,1.39596,0.00125442,0.00125442,0.00125442
27,175.623,2.71299,2.86025,1.31527,0.11307,0.13077,0.05205,0.01379,2.61736,3.21038,1.40005,0.00123791,0.00123791,0.00123791
28,181.947,2.66731,2.86851,1.29264,0.12512,0.11198,0.05992,0.01731,2.61713,2.97887,1.39269,0.00122141,0.00122141,0.00122141
29,188.263,2.75318,2.83678,1.30096,0.11154,0.12417,0.05939,0.0193,2.58086,2.99553,1.36858,0.00120491,0.00120491,0.00120491
30,194.587,2.73782,2.85616,1.27996,0.09451,0.13262,0.04942,0.01346,2.67073,3.49076,1.35339,0.0011884,0.0011884,0.0011884
31,200.928,2.67104,2.82509,1.28092,0.11621,0.14381,0.06208,0.01724,2.55474,3.02505,1.35189,0.0011719,0.0011719,0.0011719
32,207.258,2.76239,2.76133,1.2814,0.11601,0.13295,0.06518,0.02052,2.58693,3.01671,1.38071,0.0011554,0.0011554,0.0011554
33,213.597,2.67998,2.8182,1.28179,0.1054,0.14198,0.06231,0.01805,2.56555,3.07902,1.36333,0.00113889,0.00113889,0.00113889
34,219.934,2.67704,2.83988,1.28586,0.14931,0.12458,0.06362,0.02001,2.4774,3.0487,1.36228,0.00112239,0.00112239,0.00112239
35,226.248,2.6871,2.75258,1.26941,0.12884,0.15293,0.06424,0.01659,2.61147,2.99626,1.3966,0.00110589,0.00110589,0.00110589
36,232.595,2.6248,2.79518,1.29822,0.14068,0.11776,0.06883,0.02141,2.55594,3.02142,1.36315,0.00108938,0.00108938,0.00108938
37,238.958,2.66253,2.73931,1.26534,0.12042,0.13298,0.07074,0.02225,2.54661,3.00639,1.39007,0.00107288,0.00107288,0.00107288
38,245.295,2.6246,2.75833,1.26625,0.16396,0.14311,0.06378,0.01786,2.51704,2.92619,1.34601,0.00105638,0.00105638,0.00105638
39,251.642,2.59783,2.77321,1.27977,0.13224,0.15183,0.0631,0.01728,2.48056,2.92008,1.36118,0.00103987,0.00103987,0.00103987
40,257.964,2.61588,2.69283,1.28879,0.12085,0.13484,0.06,0.01863,2.536,2.95154,1.37777,0.00102337,0.00102337,0.00102337
41,264.28,2.56915,2.70599,1.26484,0.11379,0.14548,0.06571,0.01906,2.5749,2.9974,1.36128,0.00100687,0.00100687,0.00100687
42,270.595,2.67229,2.67605,1.24803,0.14263,0.16285,0.06195,0.01833,2.55317,3.06289,1.37109,0.000990365,0.000990365,0.000990365
43,276.903,2.62384,2.72617,1.27062,0.13651,0.12199,0.06359,0.0187,2.48136,2.99811,1.36146,0.000973861,0.000973861,0.000973861
44,283.21,2.55744,2.72254,1.26231,0.1288,0.16,0.07259,0.0218,2.51613,3.01569,1.35574,0.000957358,0.000957358,0.000957358
45,289.54,2.61147,2.62919,1.23834,0.12631,0.15629,0.07206,0.02248,2.49936,2.98307,1.34283,0.000940855,0.000940855,0.000940855
46,296.081,2.60986,2.62209,1.25061,0.14343,0.16346,0.07258,0.02181,2.52874,2.89679,1.34074,0.000924352,0.000924352,0.000924352
47,302.383,2.59188,2.5946,1.24585,0.144,0.13338,0.08074,0.02523,2.50698,2.88429,1.33364,0.000907848,0.000907848,0.000907848
48,308.719,2.5537,2.57797,1.22,0.1491,0.17125,0.08423,0.02636,2.52136,2.93721,1.33214,0.000891345,0.000891345,0.000891345
49,315.096,2.56557,2.62873,1.2247,0.1576,0.17817,0.08431,0.02458,2.51577,2.91568,1.35472,0.000874842,0.000874842,0.000874842
50,321.498,2.57105,2.59473,1.22738,0.13953,0.17245,0.08703,0.02751,2.48803,2.87402,1.35383,0.000858338,0.000858338,0.000858338
51,327.89,2.58727,2.60097,1.23744,0.16612,0.16643,0.07801,0.02306,2.52033,2.93045,1.36218,0.000841835,0.000841835,0.000841835
52,334.269,2.56536,2.59492,1.27213,0.14425,0.16359,0.08275,0.02531,2.52482,2.95972,1.37023,0.000825332,0.000825332,0.000825332
53,340.685,2.59192,2.54638,1.21809,0.14941,0.16256,0.07772,0.0236,2.53477,2.93247,1.35883,0.000808828,0.000808828,0.000808828
54,347.085,2.5667,2.50514,1.23217,0.15251,0.16315,0.08422,0.02617,2.53549,2.88713,1.34132,0.000792325,0.000792325,0.000792325
55,353.462,2.54391,2.5451,1.24267,0.15796,0.16331,0.08724,0.02727,2.52163,2.86917,1.38052,0.000775822,0.000775822,0.000775822
56,359.802,2.50153,2.498,1.25075,0.14687,0.17591,0.0842,0.02441,2.54512,2.99303,1.38825,0.000759318,0.000759318,0.000759318
57,366.176,2.56863,2.53588,1.23699,0.16132,0.17648,0.08059,0.02269,2.60266,2.88821,1.37489,0.000742815,0.000742815,0.000742815
58,372.526,2.55211,2.48243,1.21371,0.15249,0.17176,0.08351,0.02486,2.54679,2.87773,1.35953,0.000726312,0.000726312,0.000726312
59,378.882,2.53035,2.505,1.23368,0.14431,0.18693,0.08454,0.02395,2.55288,2.90153,1.36832,0.000709809,0.000709809,0.000709809
60,385.227,2.49877,2.50508,1.2432,0.16564,0.18784,0.08838,0.02666,2.59312,2.86836,1.37499,0.000693305,0.000693305,0.000693305
61,391.58,2.54792,2.4518,1.21926,0.15004,0.19356,0.08625,0.0242,2.57018,2.92257,1.36377,0.000676802,0.000676802,0.000676802
62,397.96,2.45761,2.45674,1.21779,0.16066,0.18326,0.08988,0.02578,2.53183,2.85821,1.34031,0.000660299,0.000660299,0.000660299
63,404.243,2.49373,2.47348,1.21595,0.15966,0.18284,0.09935,0.02909,2.5623,2.87167,1.35159,0.000643795,0.000643795,0.000643795
64,410.565,2.50781,2.40068,1.21131,0.16621,0.20084,0.092,0.02739,2.53323,2.89944,1.36182,0.000627292,0.000627292,0.000627292
65,416.844,2.43859,2.36526,1.22801,0.16327,0.2072,0.08701,0.02638,2.53224,2.89232,1.35451,0.000610789,0.000610789,0.000610789
66,423.16,2.50422,2.36996,1.21138,0.16595,0.2091,0.09253,0.02671,2.54225,2.77885,1.37403,0.000594286,0.000594286,0.000594286
67,429.486,2.49913,2.35949,1.19327,0.16623,0.20513,0.08864,0.02439,2.4949,2.9016,1.37027,0.000577782,0.000577782,0.000577782
68,435.793,2.4796,2.34094,1.18982,0.15605,0.21634,0.09322,0.02593,2.49081,2.87282,1.33349,0.000561279,0.000561279,0.000561279
69,442.101,2.47901,2.34304,1.205,0.16129,0.20715,0.09234,0.02617,2.53485,2.90661,1.35871,0.000544776,0.000544776,0.000544776
70,448.566,2.46171,2.34002,1.19424,0.18836,0.2126,0.10594,0.03073,2.52878,2.7545,1.35122,0.000528272,0.000528272,0.000528272
71,454.902,2.43324,2.31082,1.2062,0.17232,0.20407,0.10139,0.02994,2.54332,2.85092,1.37456,0.000511769,0.000511769,0.000511769
72,461.207,2.48182,2.27284,1.19612,0.17867,0.21163,0.09556,0.02838,2.53107,2.90727,1.36889,0.000495266,0.000495266,0.000495266
73,467.506,2.44458,2.29516,1.19173,0.15625,0.18746,0.0958,0.0306,2.5267,2.92421,1.36756,0.000478762,0.000478762,0.000478762
74,473.794,2.45428,2.29287,1.19401,0.17227,0.22555,0.10401,0.03099,2.5765,2.85119,1.36386,0.000462259,0.000462259,0.000462259
75,480.097,2.39806,2.26484,1.19289,0.16812,0.19219,0.0944,0.02892,2.55357,2.86469,1.34232,0.000445756,0.000445756,0.000445756
76,486.386,2.41614,2.25826,1.17472,0.19014,0.20582,0.1065,0.03017,2.53582,2.84819,1.35544,0.000429253,0.000429253,0.000429253
77,492.681,2.44651,2.21511,1.17618,0.1768,0.20249,0.09611,0.02836,2.55018,2.9165,1.35767,0.000412749,0.000412749,0.000412749
78,498.983,2.4652,2.20067,1.17651,0.17616,0.20959,0.10278,0.02985,2.57863,2.90104,1.37151,0.000396246,0.000396246,0.000396246
79,505.269,2.41908,2.18612,1.17926,0.17406,0.2271,0.0997,0.0282,2.55936,2.87801,1.35408,0.000379743,0.000379743,0.000379743
80,511.579,2.41697,2.24192,1.18456,0.193,0.21497,0.10936,0.034,2.5762,2.82266,1.35677,0.000363239,0.000363239,0.000363239
81,517.949,2.42747,2.16542,1.18135,0.19692,0.22012,0.10579,0.03072,2.55408,2.84993,1.3509,0.000346736,0.000346736,0.000346736
82,524.307,2.43113,2.1685,1.17266,0.19109,0.21912,0.10758,0.03203,2.57439,2.82753,1.36469,0.000330233,0.000330233,0.000330233
83,530.647,2.46317,2.11461,1.15675,0.19112,0.21102,0.10646,0.03177,2.56125,2.86203,1.36375,0.000313729,0.000313729,0.000313729
84,536.951,2.36761,2.15892,1.16719,0.2043,0.23153,0.11101,0.03188,2.56354,2.79435,1.38857,0.000297226,0.000297226,0.000297226
85,543.278,2.40739,2.12489,1.16766,0.20461,0.22284,0.11623,0.03419,2.54369,2.78985,1.37667,0.000280723,0.000280723,0.000280723
86,549.64,2.38214,2.078,1.16305,0.18993,0.20699,0.10723,0.03033,2.62758,2.92542,1.38688,0.00026422,0.00026422,0.00026422
87,555.963,2.39236,2.10728,1.1797,0.19566,0.23529,0.11212,0.03054,2.58528,2.80609,1.36914,0.000247716,0.000247716,0.000247716
88,562.312,2.42574,2.09412,1.15093,0.20703,0.23679,0.10736,0.0299,2.60451,2.82922,1.37008,0.000231213,0.000231213,0.000231213
89,568.679,2.40275,2.11729,1.15736,0.19164,0.21393,0.1007,0.0285,2.61905,2.8512,1.36936,0.00021471,0.00021471,0.00021471
90,575.111,2.37241,2.06888,1.15784,0.17737,0.20927,0.1001,0.02985,2.5886,2.83948,1.37154,0.000198206,0.000198206,0.000198206
91,582.314,2.28652,2.08079,1.20088,0.17591,0.22674,0.09928,0.03032,2.58378,2.83785,1.37557,0.000181703,0.000181703,0.000181703
92,588.59,2.24074,2.06837,1.18646,0.16917,0.22555,0.0979,0.02937,2.58718,2.8501,1.38001,0.0001652,0.0001652,0.0001652
93,594.859,2.25859,2.03921,1.19059,0.1757,0.22286,0.10198,0.03049,2.58509,2.80594,1.37368,0.000148696,0.000148696,0.000148696
94,601.405,2.26506,2.0366,1.18242,0.17727,0.22491,0.10433,0.03135,2.57262,2.80324,1.37688,0.000132193,0.000132193,0.000132193
95,607.641,2.22518,1.98504,1.17792,0.17774,0.22524,0.10592,0.03228,2.56873,2.83352,1.37686,0.00011569,0.00011569,0.00011569
96,613.892,2.24517,1.99792,1.18802,0.19138,0.2261,0.10674,0.03224,2.5726,2.85075,1.37579,9.91865e-05,9.91865e-05,9.91865e-05
97,620.176,2.24891,1.98037,1.18638,0.19682,0.23027,0.10927,0.03272,2.60105,2.77982,1.37922,8.26832e-05,8.26832e-05,8.26832e-05
98,626.434,2.21443,1.99385,1.18371,0.19753,0.23063,0.11071,0.03353,2.58297,2.78334,1.37224,6.61799e-05,6.61799e-05,6.61799e-05
99,632.676,2.22435,1.96951,1.18078,0.19572,0.233,0.11184,0.03347,2.59672,2.79217,1.38458,4.96766e-05,4.96766e-05,4.96766e-05
100,638.93,2.24251,1.93806,1.16326,0.19188,0.24011,0.11028,0.03266,2.58668,2.81962,1.38552,3.31733e-05,3.31733e-05,3.31733e-05
