epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,239.527,2.34887,1.89711,1.32436,0.16645,0.20663,0.11001,0.03402,2.67015,2.49292,1.55207,0.000462259,0.000462259,0.000462259
75,242.713,2.32264,1.8607,1.31251,0.15254,0.20941,0.10259,0.03313,2.69973,2.50821,1.59324,0.000445756,0.000445756,0.000445756
76,245.922,2.3379,1.91462,1.30794,0.17178,0.20627,0.11168,0.03381,2.69298,2.47689,1.55612,0.000429253,0.000429253,0.000429253
77,249.143,2.30333,1.83448,1.31084,0.15825,0.19991,0.09689,0.02962,2.67868,2.53735,1.55966,0.000412749,0.000412749,0.000412749
78,252.342,2.32186,1.84866,1.28641,0.15588,0.17948,0.09718,0.0303,2.7063,2.47084,1.58567,0.000396246,0.000396246,0.000396246
79,255.56,2.28734,1.81112,1.29748,0.16309,0.19177,0.09429,0.02789,2.70681,2.53314,1.58652,0.000379743,0.000379743,0.000379743
80,258.758,2.29929,1.85876,1.30277,0.17092,0.19042,0.10809,0.03347,2.68869,2.51354,1.55822,0.000363239,0.000363239,0.000363239
81,262.001,2.29434,1.80822,1.30057,0.18184,0.17929,0.10383,0.03137,2.71713,2.47936,1.58104,0.000346736,0.000346736,0.000346736
82,265.226,2.3245,1.83824,1.30207,0.18883,0.18415,0.10881,0.03634,2.71658,2.47698,1.584,0.000330233,0.000330233,0.000330233
83,268.492,2.31524,1.77698,1.2593,0.20232,0.18077,0.11033,0.03189,2.74194,2.47847,1.57777,0.000313729,0.000313729,0.000313729
84,271.711,2.24087,1.75263,1.27717,0.18471,0.19063,0.10969,0.03392,2.72357,2.48211,1.5826,0.000297226,0.000297226,0.000297226
85,274.959,2.28119,1.78282,1.2834,0.16375,0.20405,0.1078,0.03535,2.73738,2.44763,1.60478,0.000280723,0.000280723,0.000280723
86,278.162,2.24286,1.72164,1.26009,0.166,0.19408,0.10019,0.03164,2.77002,2.49952,1.61376,0.00026422,0.00026422,0.00026422
87,281.349,2.25058,1.77399,1.29339,0.16122,0.19979,0.10742,0.03426,2.73563,2.42543,1.57921,0.000247716,0.000247716,0.000247716
88,284.549,2.27846,1.7319,1.24896,0.15924,0.18872,0.09825,0.03202,2.75888,2.48064,1.59557,0.000231213,0.000231213,0.000231213
89,287.806,2.24481,1.77882,1.26674,0.17328,0.17503,0.1059,0.03328,2.72952,2.50002,1.59422,0.00021471,0.00021471,0.00021471
90,291.036,2.21213,1.7426,1.27875,0.17304,0.22366,0.10566,0.03416,2.73138,2.48748,1.60353,0.000198206,0.000198206,0.000198206
91,294.985,2.16533,1.74628,1.30533,0.16568,0.21222,0.10509,0.03439,2.71792,2.45784,1.59087,0.000181703,0.000181703,0.000181703
92,298.119,2.15572,1.71518,1.30492,0.15108,0.22206,0.09751,0.03077,2.77435,2.53732,1.61368,0.0001652,0.0001652,0.0001652
93,301.235,2.13728,1.6893,1.29414,0.16074,0.21718,0.10699,0.03332,2.78135,2.50258,1.60074,0.000148696,0.000148696,0.000148696
94,304.391,2.14997,1.69419,1.29285,0.19298,0.20534,0.11108,0.03539,2.78682,2.46893,1.59272,0.000132193,0.000132193,0.000132193
95,307.528,2.10972,1.63969,1.27111,0.16698,0.21484,0.10844,0.03453,2.78869,2.48415,1.61141,0.00011569,0.00011569,0.00011569
96,310.627,2.13869,1.67347,1.287,0.19448,0.20627,0.11045,0.03459,2.78733,2.50165,1.61527,9.91865e-05,9.91865e-05,9.91865e-05
97,313.775,2.12895,1.64778,1.28714,0.19864,0.18487,0.11163,0.0348,2.77623,2.48117,1.61092,8.26832e-05,8.26832e-05,8.26832e-05
98,316.937,2.10058,1.64495,1.27858,0.18128,0.20758,0.11321,0.03505,2.80739,2.49083,1.61229,6.61799e-05,6.61799e-05,6.61799e-05
99,320.074,2.12963,1.64157,1.28085,0.1804,0.20572,0.11305,0.03436,2.79578,2.50045,1.60897,4.96766e-05,4.96766e-05,4.96766e-05
100,323.214,2.10736,1.61836,1.25527,0.1777,0.20331,0.11054,0.03392,2.79484,2.51242,1.60976,3.31733e-05,3.31733e-05,3.31733e-05
