filename,stratum,realization,mode,normalized_radius,radial_power,radial_power_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.5677083333333334,72.26667000589265,1.3277609981444617e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.578125,69.6208621094557,1.2791493693924357e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.5885416666666666,68.30374840567033,1.2549499396156768e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.5989583333333334,68.3150126566508,1.2551568985515727e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.609375,66.66450985880019,1.2248320857141244e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.6197916666666666,65.30256045028926,1.1998088861406658e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.6302083333333334,60.80302249291123,1.1171385346634218e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.640625,55.660750758190176,1.0226591868442052e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.6510416666666666,54.6972846573703,1.0049573512456001e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.6614583333333334,56.73544254350938,1.0424045803631915e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.671875,59.3636940437871,1.0906936441196767e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.6822916666666666,59.349616299348966,1.0904349926555194e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.6927083333333334,56.1230633162036,1.0311532904666991e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.703125,54.629612258026704,1.0037140011300911e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.7135416666666666,47.396827588225264,8.708255009161411e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.7239583333333334,42.33445159202557,7.778140835483756e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.734375,39.774136559604166,7.30773221658172e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.7447916666666666,38.60294716357449,7.092548702333482e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.7552083333333334,35.70858169356307,6.560764743678148e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.765625,32.95955727459523,6.055684406344959e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.7760416666666666,32.9367439065959,6.051492888974178e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.7864583333333334,29.570672205262028,5.433041987386426e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.796875,30.399777848822282,5.585374194857865e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.8072916666666666,27.18771222620644,4.99521894668576e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.8177083333333334,27.799783140643733,5.1076751990939846e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.828125,27.42439844244142,5.038705484350989e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.8385416666666666,26.608160286396096,4.8887374301005353e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.8489583333333334,27.689431920993467,5.087400285978803e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.859375,28.27377687095078,5.194762425946333e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.8697916666666666,26.0948126666166,4.794419683347028e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.8802083333333334,24.32872145694622,4.469934408575837e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.890625,24.18946643289883,4.444348977600435e-08
