filename,stratum,realization,draw_seed,mode,angle,scale,translate_x_px,translate_y_px,hue_delta,sat_gain,val_gain,flipud,fliplr,mean_intensity,pixel_std,clipping_fraction,laplacian_variance,gradient_mean,lesion_gradient_mean,background_gradient_mean,low_energy,low_energy_share,mid_energy,mid_energy_share,high_energy,high_energy_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,11,42000011,original,-6.050648855442049,0.5774169956850274,-3.436728438345483,25.72713730876154,6.667949676513672,0.5436912178993225,0.9702364206314087,True,True,0.462546706199646,0.10300398617982864,0.0031404622395833333,0.0029390037525445223,0.06638910621404648,,0.06638910621404648,37587968000.0,0.99769578940685,65736996.0,0.0017448542075340424,21082962.0,0.0005596041375693579
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,11,42000011,w1_only,-6.050648855442049,0.5774169956850274,-3.436728438345483,25.72713730876154,6.667949676513672,0.5436912178993225,0.9702364206314087,True,True,0.46064457297325134,0.10389482975006104,0.0048868815104166664,0.003545826068148017,0.07436083257198334,,0.07436083257198334,37308522496.0,0.997258136441516,77042288.0,0.002059343104951635,25528410.0,0.0006823753094388678
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,11,42000011,strong_only,-6.050648855442049,0.5774169956850274,-3.436728438345483,25.72713730876154,6.667949676513672,0.5436912178993225,0.9702364206314087,True,True,0.4523569941520691,0.06810656189918518,0.0,0.0013336178380995989,0.03256774693727493,,0.03256774693727493,35055419392.0,0.9984759987003464,44150248.0,0.0012575220530588816,9346119.0,0.00026620350474617087
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,11,42000011,w1_then_strong,-6.050648855442049,0.5774169956850274,-3.436728438345483,25.72713730876154,6.667949676513672,0.5436912178993225,0.9702364206314087,True,True,0.45180636644363403,0.06814403086900711,0.0,0.0015808736206963658,0.03506214916706085,,0.03506214916706085,34966642688.0,0.998297692699444,48418484.0,0.0013823477790675374,11205442.0,0.00031991538318651414
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,11,42000011,strong_then_w1,-6.050648855442049,0.5774169956850274,-3.436728438345483,25.72713730876154,6.667949676513672,0.5436912178993225,0.9702364206314087,True,True,0.45160120725631714,0.06850971281528473,0.0,0.0016234874492511153,0.036320760846138,,0.036320760846138,34940338176.0,0.9981946653460935,51749564.0,0.001478409809847464,11442712.0,0.00032690164639955795
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,0,42001000,original,-9.067569863842087,0.8408359601052112,-28.274612964211713,1.4628821006680823,8.470242500305176,1.2167701721191406,1.2027745246887207,False,True,0.3630259037017822,0.11161694675683975,0.00015299479166666668,0.002786417258903384,0.05962922051548958,,0.05962922051548958,24142641152.0,0.9976101495526773,37204508.0,0.001537346082238359,20636044.0,0.000852712294872933
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,0,42001000,w1_only,-9.067569863842087,0.8408359601052112,-28.274612964211713,1.4628821006680823,8.470242500305176,1.2167701721191406,1.2027745246887207,False,True,0.3610507845878601,0.11215954273939133,0.00031005859375,0.00346689042635262,0.06740882247686386,,0.06740882247686386,23910922240.0,0.9970809012492148,44293244.0,0.0018470198348472975,25707260.0,0.0010719878435541217
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,0,42001000,strong_only,-9.067569863842087,0.8408359601052112,-28.274612964211713,1.4628821006680823,8.470242500305176,1.2167701721191406,1.2027745246887207,False,True,0.3643152117729187,0.13811171054840088,0.19087239583333335,0.0018358576344326138,0.049237851053476334,,0.049237851053476334,25405435904.0,0.9975477449908902,47647780.0,0.0018708962787502674,14801462.0,0.000581181330501935
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,0,42001000,w1_then_strong,-9.067569863842087,0.8408359601052112,-28.274612964211713,1.4628821006680823,8.470242500305176,1.2167701721191406,1.2027745246887207,False,True,0.3635415732860565,0.13879789412021637,0.19136474609375,0.002133665606379509,0.05278155207633972,,0.05278155207633972,25335914496.0,0.9972694713808807,52340832.0,0.0020602340550413692,17032880.0,0.0006704463435245553
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,0,42001000,strong_then_w1,-9.067569863842087,0.8408359601052112,-28.274612964211713,1.4628821006680823,8.470242500305176,1.2167701721191406,1.2027745246887207,False,True,0.3632606267929077,0.13907106220722198,0.19180419921875,0.002228223253041506,0.05462019518017769,,0.05462019518017769,25310758912.0,0.9971239467837775,55033708.0,0.0021680672759712923,17973774.0,0.0007080815131537863
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,1,42001001,original,-7.175272945051015,1.4208440989353102,-1.231492965994903,-63.31414507145803,-3.184206485748291,0.9555785059928894,0.9665902853012085,False,True,0.3630259037017822,0.11161694675683975,0.00015299479166666668,0.002786417258903384,0.05962922051548958,,0.05962922051548958,24142641152.0,0.9976101495526773,37204508.0,0.001537346082238359,20636044.0,0.000852712294872933
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,1,42001001,w1_only,-7.175272945051015,1.4208440989353102,-1.231492965994903,-63.31414507145803,-3.184206485748291,0.9555785059928894,0.9665902853012085,False,True,0.3610507845878601,0.11215954273939133,0.00031005859375,0.00346689042635262,0.06740882247686386,,0.06740882247686386,23910922240.0,0.9970809012492148,44293244.0,0.0018470198348472975,25707260.0,0.0010719878435541217
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,1,42001001,strong_only,-7.175272945051015,1.4208440989353102,-1.231492965994903,-63.31414507145803,-3.184206485748291,0.9555785059928894,0.9665902853012085,False,True,0.37626513838768005,0.14073169231414795,3.2552083333333335e-06,0.0006319317035377026,0.060597918927669525,,0.060597918927669525,27033227264.0,0.9984496586087138,35124160.0,0.0012972814980037539,6852983.5,0.00025310921885889965
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,1,42001001,w1_then_strong,-7.175272945051015,1.4208440989353102,-1.231492965994903,-63.31414507145803,-3.184206485748291,0.9555785059928894,0.9665902853012085,False,True,0.3743774890899658,0.14121484756469727,2.1158854166666667e-05,0.0007722032023593783,0.06695745140314102,,0.06695745140314102,26811285504.0,0.9981735977288382,41179952.0,0.001533113391225065,7876630.0,0.0002932438321133809
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,1,42001001,strong_then_w1,-7.175272945051015,1.4208440989353102,-1.231492965994903,-63.31414507145803,-3.184206485748291,0.9555785059928894,0.9665902853012085,False,True,0.37429672479629517,0.14116254448890686,6.429036458333333e-05,0.0008237005094997585,0.06899398565292358,,0.06899398565292358,26796838912.0,0.9981049240318105,42107620.0,0.001568387338494605,8773762.0,0.0003267973167746147
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,2,42001002,original,-2.9261506358673977,1.3176465570619702,54.20671833008811,61.034156430338044,-0.8416215181350708,1.4155834913253784,0.9469372034072876,True,False,0.3630259037017822,0.11161694675683975,0.00015299479166666668,0.002786417258903384,0.05962922051548958,,0.05962922051548958,24142641152.0,0.9976101495526773,37204508.0,0.001537346082238359,20636044.0,0.000852712294872933
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,2,42001002,w1_only,-2.9261506358673977,1.3176465570619702,54.20671833008811,61.034156430338044,-0.8416215181350708,1.4155834913253784,0.9469372034072876,True,False,0.3610507845878601,0.11215954273939133,0.00031005859375,0.00346689042635262,0.06740882247686386,,0.06740882247686386,23910922240.0,0.9970809012492148,44293244.0,0.0018470198348472975,25707260.0,0.0010719878435541217
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,2,42001002,strong_only,-2.9261506358673977,1.3176465570619702,54.20671833008811,61.034156430338044,-0.8416215181350708,1.4155834913253784,0.9469372034072876,True,False,0.3343227803707123,0.11474154144525528,0.24909749348958332,0.0006894181133247912,0.0504864826798439,,0.0504864826798439,20924289024.0,0.9982480479232319,30708798.0,0.0014650436926391046,6014793.5,0.00028695148796451376
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,2,42001002,w1_then_strong,-2.9261506358673977,1.3176465570619702,54.20671833008811,61.034156430338044,-0.8416215181350708,1.4155834913253784,0.9469372034072876,True,False,0.3331788182258606,0.11543860286474228,0.24965494791666668,0.0008399005746468902,0.05574418976902962,,0.05574418976902962,20816635904.0,0.9979300877643573,36074072.0,0.0017293573276198925,7107885.0,0.00034074536993299563
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,2,42001002,strong_then_w1,-2.9261506358673977,1.3176465570619702,54.20671833008811,61.034156430338044,-0.8416215181350708,1.4155834913253784,0.9469372034072876,True,False,0.3327295184135437,0.1152554526925087,0.24988118489583333,0.0008688176167197526,0.057469312101602554,,0.057469312101602554,20758487040.0,0.9978826455795612,36465260.0,0.0017529239992505035,7576540.0,0.00036421237082311797
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,3,42001003,original,-6.406849842417522,1.2941871007227217,-38.975596262014335,18.539451252350375,3.82401967048645,1.1933345794677734,1.3649446964263916,True,True,0.3630259037017822,0.11161694675683975,0.00015299479166666668,0.002786417258903384,0.05962922051548958,,0.05962922051548958,24142641152.0,0.9976101495526773,37204508.0,0.001537346082238359,20636044.0,0.000852712294872933
Healthy-111-img-1_jpg.rf.9f2421ddb071fac4c2d8c7652b61d3ec.jpg,Healthy,3,42001003,w1_only,-6.406849842417522,1.2941871007227217,-38.975596262014335,18.539451252350375,3.82401967048645,1.1933345794677734,1.3649446964263916,True,True,0.3610507845878601,0.11215954273939133,0.00031005859375,0.00346689042635262,0.06740882247686386,,0.06740882247686386,23910922240.0,0.9970809012492148,44293244.0,0.0018470198348472975,25707260.0,0.0010719878435541217
