filename,stratum,realization,metric,w1_effect_without_aug,w1_effect_after_matched_aug,order_effect_strong_then_w1_minus_w1_then_strong
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,gradient_mean,0.019887730479240417,0.009664081037044525,-6.645917892456055e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,lesion_gradient_mean,0.020187795162200928,0.019377142190933228,0.002913832664489746
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,background_gradient_mean,0.019883841276168823,0.009574957191944122,-9.378790855407715e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,low_energy_share,-0.004285174955535154,-0.0008850391467786212,-9.681862721844237e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,mid_energy_share,0.0014099771191671768,0.000361162700425383,7.746603907892932e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,high_energy_share,0.002875178483936581,0.000523513121476559,1.9717742769031436e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,clipping_fraction,0.013947753906249999,0.0006339518229166452,0.00252197265625001
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,laplacian_variance,0.009700391441583633,0.002642309293150902,0.00011461600661277771
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,gradient_mean,0.019887730479240417,0.00785961002111435,0.0009711757302284241
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,lesion_gradient_mean,0.020187795162200928,0.018863379955291748,0.00403711199760437
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,9,background_gradient_mean,0.019883841276168823,0.00778217613697052,0.0009496584534645081
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,low_energy_share,-0.004285174955535154,-0.0006060862628824992,-0.0001186905812596839
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,mid_energy_share,0.0014099771191671768,0.0002429312444959047,8.003485332838418e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,high_energy_share,0.002875178483936581,0.0003628749224256257,3.907666180013496e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,clipping_fraction,0.013947753906249999,-0.00030110677083333356,0.0009407552083333347
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,laplacian_variance,0.009700391441583633,0.002402959391474724,0.0002749776467680931
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,gradient_mean,0.019887730479240417,0.006608881056308746,0.0014137625694274902
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,lesion_gradient_mean,0.020187795162200928,0.02131161093711853,0.005611538887023926
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,10,background_gradient_mean,0.019883841276168823,0.006524264812469482,0.0013896077871322632
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,low_energy_share,-0.004285174955535154,-0.0014744879429060553,-0.00013806054676657187
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,mid_energy_share,0.0014099771191671768,0.0007675980709933227,5.637999679293862e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,high_energy_share,0.002875178483936581,0.0007063924179279077,8.191445153860229e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,clipping_fraction,0.013947753906249999,-0.0003238932291666635,0.0009065755208333345
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,laplacian_variance,0.009700391441583633,0.003233291208744049,0.00038110464811325073
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,gradient_mean,0.019887730479240417,0.014719545841217041,0.001663103699684143
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,lesion_gradient_mean,0.020187795162200928,0.01993095874786377,0.00046059489250183105
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,11,background_gradient_mean,0.019883841276168823,0.014654859900474548,0.0016780048608779907
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,low_energy_share,-0.0031023500793493364,-0.0010071185141314887,-3.674136983256027e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,mid_energy_share,0.0011589403143730925,0.0007198880408538465,1.631784420111533e-06
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,high_energy_share,0.0019435542228304278,0.0002868235371549892,3.5311857882240616e-05
