epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,824.536,2.31263,3.91749,2.33021,2.31161,0,0.32594,0.41757,0.29301,0.10835,0.29989,0.35107,0.21598,0.06719,2.3114,3.82132,2.16889,2.31738,0,0.00105638,0.00105638,0.00105638
39,845.734,2.30786,3.84519,2.31368,2.32391,0,0.3575,0.33064,0.29468,0.10927,0.30425,0.29081,0.23144,0.06873,2.34547,3.8415,2.11501,2.36248,0,0.00103987,0.00103987,0.00103987
40,866.903,2.31649,3.89082,2.33614,2.37373,0,0.47166,0.32371,0.3359,0.13018,0.5391,0.31667,0.29958,0.08417,2.26309,3.76462,2.18304,2.3136,0,0.00102337,0.00102337,0.00102337
41,888.304,2.27499,3.89543,2.27899,2.31749,0,0.52617,0.3235,0.34046,0.13381,0.51705,0.31442,0.28531,0.09517,2.23526,3.83067,2.20321,2.2954,0,0.00100687,0.00100687,0.00100687
42,909.661,2.28924,3.86008,2.29552,2.32379,0,0.34718,0.34409,0.26824,0.10149,0.33147,0.30963,0.22956,0.07453,2.27423,3.77074,2.11899,2.3144,0,0.000990365,0.000990365,0.000990365
43,931.008,2.28102,3.85545,2.28073,2.32663,0,0.38029,0.35419,0.29255,0.11682,0.33143,0.30259,0.23846,0.07623,2.26124,3.68995,2.19302,2.32209,0,0.000973861,0.000973861,0.000973861
44,952.793,2.25448,3.81714,2.18407,2.28277,0,0.40765,0.31448,0.28346,0.10644,0.40934,0.30039,0.25471,0.08231,2.24769,3.75913,2.31074,2.32906,0,0.000957358,0.000957358,0.000957358
45,974.435,2.26681,3.83596,2.20931,2.253,0,0.43848,0.40464,0.35276,0.13611,0.46628,0.30616,0.26699,0.0923,2.27424,3.75661,2.05377,2.28898,0,0.000940855,0.000940855,0.000940855
46,995.729,2.23901,3.83951,2.16501,2.25293,0,0.37723,0.28042,0.28329,0.09992,0.34974,0.27194,0.24082,0.07604,2.28061,3.6785,2.19083,2.31748,0,0.000924352,0.000924352,0.000924352
47,1017.11,2.23481,3.80902,2.17438,2.25609,0,0.51036,0.37712,0.37333,0.1489,0.44072,0.3214,0.29247,0.09943,2.21078,3.76786,2.08612,2.23979,0,0.000907848,0.000907848,0.000907848
48,1039.21,2.24991,3.79883,2.1782,2.27512,0,0.47961,0.38455,0.37267,0.13289,0.35648,0.32129,0.2973,0.07991,2.27957,3.67474,1.99298,2.29102,0,0.000891345,0.000891345,0.000891345
49,1060.55,2.25087,3.73618,2.10828,2.25642,0,0.40709,0.37819,0.32434,0.13307,0.36615,0.33683,0.27209,0.08306,2.28791,3.67498,1.98366,2.2707,0,0.000874842,0.000874842,0.000874842
50,1082.08,2.22615,3.74839,2.12227,2.23531,0,0.49234,0.3565,0.36971,0.12256,0.38254,0.29554,0.28003,0.08254,2.23033,3.68729,2.05739,2.25597,0,0.000858338,0.000858338,0.000858338
51,1103.52,2.24321,3.73317,2.14365,2.2645,0,0.58865,0.34484,0.39868,0.16421,0.46153,0.30386,0.3302,0.10582,2.19512,3.69814,2.07366,2.23365,0,0.000841835,0.000841835,0.000841835
52,1124.96,2.22177,3.69446,2.1155,2.25773,0,0.41979,0.42052,0.3556,0.13574,0.43906,0.32783,0.29436,0.09391,2.28511,3.59429,2.02665,2.27763,0,0.000825332,0.000825332,0.000825332
53,1146.56,2.22852,3.73229,2.10253,2.25234,0,0.51907,0.38709,0.39452,0.14471,0.52238,0.34369,0.32187,0.09976,2.20719,3.66099,1.99175,2.20732,0,0.000808828,0.000808828,0.000808828
54,1168.06,2.21424,3.69702,2.08349,2.21351,0,0.4802,0.37185,0.37172,0.15768,0.46411,0.31909,0.30885,0.10236,2.18396,3.7461,2.15402,2.18581,0,0.000792325,0.000792325,0.000792325
55,1189.2,2.16729,3.64772,2.06814,2.19647,0,0.61353,0.3781,0.40132,0.15726,0.56967,0.35568,0.34359,0.11439,2.24583,3.55332,2.01503,2.27959,0,0.000775822,0.000775822,0.000775822
56,1211.13,2.1756,3.67633,2.06344,2.21173,0,0.37923,0.39638,0.3066,0.12379,0.32459,0.3214,0.24206,0.07987,2.21716,3.6621,2.00201,2.19673,0,0.000759318,0.000759318,0.000759318
57,1232.91,2.17938,3.68568,2.07083,2.20651,0,0.53302,0.42808,0.41155,0.16364,0.50727,0.36008,0.32686,0.09709,2.17505,3.64305,1.94542,2.17651,0,0.000742815,0.000742815,0.000742815
58,1254.05,2.15438,3.64731,2.0153,2.17363,0,0.56657,0.41642,0.45607,0.17675,0.55151,0.30642,0.34215,0.11175,2.23452,3.66774,2.02458,2.20563,0,0.000726312,0.000726312,0.000726312
59,1275.4,2.16465,3.60207,2.02773,2.1792,0,0.47584,0.43039,0.43842,0.17121,0.38693,0.37185,0.34379,0.10721,2.21735,3.63341,1.99107,2.20096,0,0.000709809,0.000709809,0.000709809
60,1296.86,2.13378,3.57348,1.99112,2.12181,0,0.48201,0.46438,0.43206,0.18038,0.43352,0.43657,0.37087,0.12073,2.16949,3.55135,1.88509,2.15652,0,0.000693305,0.000693305,0.000693305
61,1318.05,2.14887,3.5554,1.98539,2.1505,0,0.44181,0.48084,0.40868,0.16488,0.41912,0.45855,0.35096,0.11695,2.1514,3.49828,1.87738,2.1574,0,0.000676802,0.000676802,0.000676802
62,1339.58,2.11728,3.53377,1.93963,2.12129,0,0.48124,0.47259,0.45772,0.1844,0.4361,0.42334,0.39756,0.13155,2.19837,3.51022,1.83517,2.16716,0,0.000660299,0.000660299,0.000660299
63,1361.21,2.13311,3.5881,1.96584,2.14123,0,0.62522,0.43154,0.43988,0.18895,0.62957,0.33076,0.35536,0.12711,2.15438,3.58732,1.92576,2.176,0,0.000643795,0.000643795,0.000643795
64,1382.69,2.09305,3.52435,1.93429,2.13406,0,0.56036,0.4574,0.40694,0.16677,0.56052,0.44562,0.34424,0.10989,2.12973,3.56036,1.92236,2.16184,0,0.000627292,0.000627292,0.000627292
65,1404.17,2.1206,3.5583,1.92284,2.11558,0,0.5011,0.51235,0.45296,0.17331,0.44177,0.45959,0.38493,0.11763,2.16973,3.48091,1.82937,2.15164,0,0.000610789,0.000610789,0.000610789
66,1425.7,2.12563,3.53559,1.88801,2.12479,0,0.66532,0.47495,0.51326,0.19241,0.52418,0.3976,0.37783,0.12599,2.22366,3.61379,1.85782,2.18994,0,0.000594286,0.000594286,0.000594286
67,1446.88,2.11895,3.50956,1.89588,2.11782,0,0.58725,0.49838,0.47326,0.18436,0.48618,0.43281,0.38096,0.12218,2.13298,3.51101,1.77715,2.11061,0,0.000577782,0.000577782,0.000577782
68,1468.37,2.08155,3.49322,1.86967,2.07449,0,0.5398,0.49805,0.46221,0.18408,0.45745,0.43887,0.36875,0.12488,2.11099,3.52482,1.93986,2.0852,0,0.000561279,0.000561279,0.000561279
69,1489.7,2.07405,3.485,1.88561,2.06911,0,0.57815,0.47252,0.44169,0.17866,0.49194,0.45267,0.36511,0.12166,2.14284,3.50397,1.86391,2.12832,0,0.000544776,0.000544776,0.000544776
70,1511.03,2.11049,3.45073,1.88604,2.0625,0,0.57067,0.43892,0.45507,0.18289,0.46547,0.4163,0.34542,0.1195,2.10525,3.51271,1.92284,2.07462,0,0.000528272,0.000528272,0.000528272
71,1532.59,2.0711,3.51837,1.92002,2.09429,0,0.49151,0.5112,0.44354,0.16917,0.43834,0.48072,0.35552,0.10657,2.12968,3.48913,1.9688,2.12816,0,0.000511769,0.000511769,0.000511769
72,1554.47,2.08182,3.46888,1.86082,2.09071,0,0.50208,0.4925,0.49182,0.19939,0.49833,0.45958,0.43018,0.13335,2.098,3.41871,1.81583,2.08933,0,0.000495266,0.000495266,0.000495266
73,1576.07,2.05781,3.42374,1.85549,2.05861,0,0.55868,0.48661,0.46333,0.18447,0.48845,0.43974,0.37959,0.12293,2.10595,3.4629,1.76704,2.10576,0,0.000478762,0.000478762,0.000478762
74,1597.46,2.05344,3.42723,1.82727,2.09158,0,0.62158,0.45267,0.49593,0.19306,0.56443,0.42103,0.40276,0.13685,2.12729,3.43571,1.8381,2.1225,0,0.000462259,0.000462259,0.000462259
75,1619.08,2.05894,3.41485,1.82263,2.04844,0,0.50631,0.49954,0.42898,0.17384,0.44314,0.45151,0.34291,0.12309,2.1337,3.43999,1.85867,2.10022,0,0.000445756,0.000445756,0.000445756
76,1640.72,2.04487,3.38547,1.85083,2.05267,0,0.55029,0.46764,0.44946,0.17937,0.44822,0.39644,0.35549,0.13097,2.11268,3.51061,1.82753,2.09396,0,0.000429253,0.000429253,0.000429253
77,1662.51,2.04447,3.40046,1.82773,2.01743,0,0.60315,0.51676,0.51454,0.2037,0.54013,0.47195,0.42708,0.15405,2.08362,3.37914,1.79838,2.06271,0,0.000412749,0.000412749,0.000412749
78,1684.44,2.02627,3.40357,1.77795,2.02938,0,0.58059,0.53002,0.45008,0.19222,0.50556,0.47379,0.3665,0.13274,2.11427,3.36916,1.81512,2.10725,0,0.000396246,0.000396246,0.000396246
79,1705.79,2.02211,3.38923,1.78519,2.0322,0,0.54745,0.49954,0.50654,0.21318,0.44379,0.4656,0.40557,0.14333,2.09443,3.37519,1.77472,2.04997,0,0.000379743,0.000379743,0.000379743
80,1727.22,2.04637,3.35718,1.76381,2.01951,0,0.59383,0.494,0.49942,0.20773,0.52956,0.43438,0.39925,0.13696,2.07946,3.3999,1.78463,2.04748,0,0.000363239,0.000363239,0.000363239
