epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,115.449,2.78569,2.95569,1.30161,0.14709,0.08015,0.05522,0.01378,2.60926,3.11536,1.37493,0.00127092,0.00127092,0.00127092
26,119.746,2.84791,2.94705,1.29286,0.10999,0.09467,0.04931,0.01347,2.56621,3.15916,1.3899,0.00125442,0.00125442,0.00125442
27,124.018,2.72918,2.93415,1.30316,0.085,0.11337,0.03194,0.00829,2.63286,3.57604,1.39157,0.00123791,0.00123791,0.00123791
28,128.325,2.68724,2.97488,1.30164,0.1145,0.1155,0.05337,0.0165,2.50777,3.36409,1.34042,0.00122141,0.00122141,0.00122141
29,132.649,2.76522,2.98731,1.30374,0.10584,0.09169,0.04702,0.01324,2.53977,3.18621,1.38274,0.00120491,0.00120491,0.00120491
30,136.907,2.70628,2.94381,1.28443,0.1006,0.10166,0.04117,0.01192,2.56943,3.31356,1.37636,0.0011884,0.0011884,0.0011884
31,141.181,2.67551,2.89319,1.27257,0.1186,0.09072,0.04731,0.01378,2.5325,3.12756,1.35804,0.0011719,0.0011719,0.0011719
32,145.438,2.76476,2.85063,1.26465,0.11733,0.09795,0.05169,0.01496,2.58575,3.15182,1.36068,0.0011554,0.0011554,0.0011554
33,149.714,2.68522,2.86692,1.27942,0.1098,0.09317,0.049,0.01345,2.56393,3.08625,1.34121,0.00113889,0.00113889,0.00113889
34,153.968,2.70334,2.886,1.2755,0.12428,0.12251,0.05023,0.0142,2.50127,3.22894,1.33428,0.00112239,0.00112239,0.00112239
35,158.266,2.71062,2.81386,1.27215,0.10327,0.13414,0.05151,0.01267,2.56515,3.18677,1.38953,0.00110589,0.00110589,0.00110589
36,162.56,2.64667,2.90395,1.31254,0.11658,0.11419,0.04812,0.01324,2.60061,3.11122,1.38544,0.00108938,0.00108938,0.00108938
37,166.855,2.68324,2.82933,1.26319,0.11498,0.1222,0.05224,0.01316,2.58436,3.05686,1.35628,0.00107288,0.00107288,0.00107288
38,171.154,2.6951,2.83621,1.28626,0.11179,0.12089,0.05343,0.01484,2.58961,3.04966,1.3541,0.00105638,0.00105638,0.00105638
39,175.467,2.65192,2.84522,1.28364,0.13354,0.123,0.05326,0.01467,2.56025,3.07906,1.35219,0.00103987,0.00103987,0.00103987
40,179.73,2.65249,2.8336,1.27585,0.09939,0.15206,0.05793,0.01613,2.57379,3.1232,1.35815,0.00102337,0.00102337,0.00102337
41,184.011,2.60294,2.79479,1.28126,0.15124,0.10176,0.05728,0.01616,2.56096,3.15191,1.37713,0.00100687,0.00100687,0.00100687
42,188.351,2.68934,2.76011,1.25707,0.15175,0.16527,0.0711,0.02012,2.57033,2.98642,1.36518,0.000990365,0.000990365,0.000990365
43,192.667,2.67021,2.75901,1.28005,0.14881,0.15812,0.07125,0.02087,2.59475,2.96209,1.37549,0.000973861,0.000973861,0.000973861
44,197.001,2.66005,2.72655,1.2978,0.12591,0.17579,0.06188,0.0172,2.58557,3.2841,1.35447,0.000957358,0.000957358,0.000957358
45,201.287,2.69369,2.72136,1.25808,0.13896,0.1596,0.07274,0.01968,2.57659,3.0458,1.3783,0.000940855,0.000940855,0.000940855
46,205.589,2.65345,2.71802,1.25711,0.15049,0.13144,0.07391,0.02118,2.48781,3.02097,1.3599,0.000924352,0.000924352,0.000924352
47,209.847,2.65176,2.69917,1.26339,0.13819,0.14746,0.07218,0.0216,2.5755,2.933,1.35592,0.000907848,0.000907848,0.000907848
48,214.118,2.60995,2.65774,1.24025,0.12852,0.16182,0.07915,0.02291,2.51377,2.93206,1.33626,0.000891345,0.000891345,0.000891345
49,218.416,2.63659,2.71037,1.22716,0.14441,0.15413,0.07342,0.02092,2.55645,3.04153,1.31534,0.000874842,0.000874842,0.000874842
50,222.663,2.65145,2.65543,1.22216,0.125,0.16555,0.06723,0.01953,2.57588,3.05213,1.34541,0.000858338,0.000858338,0.000858338
51,226.934,2.65265,2.70434,1.243,0.18364,0.14858,0.08705,0.02285,2.55173,3.00408,1.33635,0.000841835,0.000841835,0.000841835
52,231.18,2.61618,2.73452,1.2634,0.14715,0.14619,0.0812,0.02722,2.5028,2.9457,1.35249,0.000825332,0.000825332,0.000825332
53,235.508,2.64592,2.65503,1.2237,0.12843,0.14058,0.07364,0.02392,2.53973,3.00731,1.30243,0.000808828,0.000808828,0.000808828
54,239.98,2.62874,2.6139,1.23167,0.13404,0.146,0.07935,0.02416,2.52772,2.89689,1.31084,0.000792325,0.000792325,0.000792325
55,244.263,2.62766,2.66213,1.26605,0.13162,0.1436,0.07247,0.02053,2.5563,2.87112,1.34022,0.000775822,0.000775822,0.000775822
56,248.534,2.53482,2.63999,1.24482,0.20021,0.13256,0.09185,0.02936,2.53667,2.98109,1.33837,0.000759318,0.000759318,0.000759318
57,252.813,2.60757,2.65093,1.23229,0.17169,0.17509,0.08698,0.02568,2.54281,2.92219,1.34443,0.000742815,0.000742815,0.000742815
58,257.118,2.58341,2.5703,1.21803,0.16303,0.16929,0.09558,0.02902,2.5371,2.85618,1.32835,0.000726312,0.000726312,0.000726312
59,261.379,2.58799,2.63452,1.23083,0.1446,0.14022,0.08518,0.02643,2.55779,2.90551,1.35557,0.000709809,0.000709809,0.000709809
60,265.601,2.53831,2.63433,1.21766,0.14624,0.15424,0.0744,0.02319,2.55299,3.05228,1.33437,0.000693305,0.000693305,0.000693305
61,269.936,2.59689,2.60355,1.22425,0.17743,0.15458,0.09239,0.02678,2.53797,2.96948,1.35451,0.000676802,0.000676802,0.000676802
62,274.206,2.511,2.55645,1.22928,0.15572,0.15232,0.09008,0.02716,2.56795,2.81715,1.34096,0.000660299,0.000660299,0.000660299
63,278.481,2.56529,2.55326,1.23198,0.15403,0.19094,0.097,0.03025,2.53439,2.84384,1.35443,0.000643795,0.000643795,0.000643795
64,282.739,2.58679,2.55023,1.22052,0.17964,0.16579,0.09214,0.02826,2.49517,2.91008,1.32685,0.000627292,0.000627292,0.000627292
65,286.968,2.50316,2.55689,1.23287,0.15249,0.15169,0.08369,0.02514,2.48938,2.87161,1.33186,0.000610789,0.000610789,0.000610789
66,291.285,2.57073,2.49759,1.20846,0.17545,0.18356,0.09754,0.03103,2.49106,2.8496,1.28949,0.000594286,0.000594286,0.000594286
67,295.562,2.56537,2.51676,1.19219,0.13473,0.16787,0.07991,0.02384,2.51882,3.01053,1.3049,0.000577782,0.000577782,0.000577782
68,299.862,2.57717,2.49637,1.19672,0.15374,0.1966,0.09188,0.02591,2.51197,2.85727,1.31736,0.000561279,0.000561279,0.000561279
69,304.116,2.56832,2.50084,1.20574,0.17709,0.19992,0.09846,0.02791,2.50713,2.89411,1.3164,0.000544776,0.000544776,0.000544776
70,308.382,2.52735,2.48826,1.19882,0.16899,0.16501,0.1019,0.03132,2.48749,2.89248,1.31405,0.000528272,0.000528272,0.000528272
71,312.678,2.51289,2.514,1.21118,0.16169,0.18077,0.09749,0.03104,2.5372,2.8429,1.33839,0.000511769,0.000511769,0.000511769
72,316.945,2.56362,2.43432,1.18673,0.15629,0.18485,0.09795,0.02904,2.51839,2.93277,1.32677,0.000495266,0.000495266,0.000495266
73,321.215,2.5156,2.4629,1.19992,0.17172,0.16422,0.10582,0.03194,2.51153,2.83253,1.337,0.000478762,0.000478762,0.000478762
74,325.474,2.5296,2.44779,1.20575,0.17751,0.17239,0.09706,0.03199,2.51609,2.91474,1.31837,0.000462259,0.000462259,0.000462259
75,329.768,2.49307,2.4434,1.19683,0.16486,0.18592,0.09857,0.02888,2.54402,2.87727,1.33227,0.000445756,0.000445756,0.000445756
76,334.039,2.53434,2.46783,1.18669,0.167,0.18508,0.09791,0.02835,2.52403,2.8445,1.32878,0.000429253,0.000429253,0.000429253
77,338.316,2.52985,2.41501,1.19185,0.17878,0.17965,0.10826,0.03154,2.52766,2.80618,1.3523,0.000412749,0.000412749,0.000412749
78,342.673,2.57957,2.41431,1.19173,0.19016,0.1828,0.10314,0.03083,2.51191,2.84226,1.35985,0.000396246,0.000396246,0.000396246
79,346.985,2.51472,2.38075,1.19471,0.15815,0.20382,0.09468,0.02922,2.51858,2.86142,1.3205,0.000379743,0.000379743,0.000379743
80,351.216,2.50491,2.45568,1.18804,0.18377,0.16975,0.11086,0.03322,2.54278,2.77382,1.31194,0.000363239,0.000363239,0.000363239
81,355.57,2.52202,2.37702,1.19497,0.18071,0.20646,0.11171,0.03569,2.49029,2.84,1.32355,0.000346736,0.000346736,0.000346736
82,359.93,2.52739,2.4055,1.19128,0.17724,0.18449,0.11167,0.03498,2.52417,2.83444,1.33458,0.000330233,0.000330233,0.000330233
83,364.254,2.56065,2.33162,1.17072,0.15777,0.18658,0.10157,0.03236,2.51558,2.85288,1.31555,0.000313729,0.000313729,0.000313729
84,368.532,2.46422,2.37373,1.1756,0.16199,0.1882,0.10657,0.03289,2.52783,2.82823,1.33173,0.000297226,0.000297226,0.000297226
85,372.851,2.50072,2.33167,1.17168,0.18374,0.21093,0.10879,0.03499,2.54104,2.77548,1.35767,0.000280723,0.000280723,0.000280723
86,377.132,2.46833,2.29844,1.16709,0.1782,0.21146,0.11313,0.03522,2.5491,2.83768,1.34336,0.00026422,0.00026422,0.00026422
87,381.429,2.47233,2.32732,1.18194,0.19733,0.20962,0.11855,0.03703,2.51861,2.81049,1.34201,0.000247716,0.000247716,0.000247716
88,385.75,2.50612,2.31718,1.16862,0.21067,0.20887,0.11741,0.03632,2.53416,2.81803,1.32987,0.000231213,0.000231213,0.000231213
89,390.054,2.49114,2.33372,1.17222,0.18643,0.19588,0.11089,0.03334,2.53039,2.82226,1.32721,0.00021471,0.00021471,0.00021471
90,394.539,2.45674,2.33705,1.17036,0.1805,0.19194,0.10615,0.03316,2.51893,2.84094,1.33745,0.000198206,0.000198206,0.000198206
91,399.787,2.3794,2.32791,1.21491,0.17103,0.17857,0.10837,0.03447,2.55502,2.85306,1.33558,0.000181703,0.000181703,0.000181703
92,404.036,2.34082,2.32971,1.20181,0.17211,0.1936,0.11118,0.03576,2.54743,2.78088,1.34864,0.0001652,0.0001652,0.0001652
93,408.274,2.33958,2.28798,1.19577,0.17746,0.19975,0.11025,0.0335,2.54688,2.76059,1.33624,0.000148696,0.000148696,0.000148696
94,412.543,2.37246,2.27897,1.20111,0.18918,0.20682,0.11514,0.03469,2.55074,2.76834,1.32683,0.000132193,0.000132193,0.000132193
95,416.804,2.31876,2.25869,1.1889,0.18544,0.21518,0.11489,0.03368,2.55207,2.79696,1.33963,0.00011569,0.00011569,0.00011569
96,421.041,2.33709,2.26535,1.19543,0.18877,0.20124,0.1167,0.03528,2.54965,2.78339,1.35167,9.91865e-05,9.91865e-05,9.91865e-05
97,425.352,2.3395,2.27064,1.20565,0.19408,0.20255,0.12045,0.03741,2.53971,2.75477,1.32853,8.26832e-05,8.26832e-05,8.26832e-05
98,429.603,2.29855,2.2539,1.18718,0.18779,0.19994,0.11859,0.03675,2.55511,2.7311,1.33533,6.61799e-05,6.61799e-05,6.61799e-05
99,433.819,2.33247,2.24503,1.19113,0.18072,0.20329,0.11742,0.03673,2.5752,2.73931,1.34386,4.96766e-05,4.96766e-05,4.96766e-05
100,438.038,2.30324,2.25007,1.16897,0.1837,0.21277,0.12172,0.03747,2.55529,2.76309,1.33645,3.31733e-05,3.31733e-05,3.31733e-05
