epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
56,2687.94,1.83012,2.85353,1.40619,1.96358,0,0.67504,0.55703,0.56601,0.24064,0.67589,0.55114,0.55654,0.20596,2.09368,3.21222,1.59311,2.1926,0,0.000759318,0.000759318,0.000759318
57,2734.94,1.8336,2.88677,1.44242,1.97061,0,0.60013,0.51725,0.49559,0.21358,0.58969,0.5072,0.45814,0.18638,2.0786,3.35857,1.72533,2.16997,0,0.000742815,0.000742815,0.000742815
58,2781.62,1.81818,2.86353,1.41661,1.95397,0,0.57424,0.57227,0.58974,0.26303,0.6103,0.54291,0.56417,0.22466,2.01428,3.14479,1.53537,2.1087,0,0.000726312,0.000726312,0.000726312
59,2828.51,1.80831,2.80508,1.38488,1.94375,0,0.6338,0.57266,0.55729,0.23893,0.60663,0.53208,0.50829,0.2045,2.00241,3.18113,1.59702,2.11289,0,0.000709809,0.000709809,0.000709809
60,2875.45,1.8102,2.79178,1.36188,1.94628,0,0.67199,0.44205,0.53375,0.2377,0.61447,0.48545,0.51593,0.20171,2.0562,3.22983,1.57781,2.1597,0,0.000693305,0.000693305,0.000693305
61,2922.15,1.78662,2.80541,1.38322,1.9433,0,0.67683,0.53706,0.58018,0.25158,0.6622,0.52413,0.53352,0.21546,2.08365,3.34204,1.56677,2.15303,0,0.000676802,0.000676802,0.000676802
62,2969.1,1.77912,2.77413,1.35758,1.90702,0,0.62606,0.5618,0.59428,0.26129,0.58933,0.59801,0.5782,0.23252,2.04039,3.06581,1.56084,2.11975,0,0.000660299,0.000660299,0.000660299
63,3015.79,1.78367,2.78876,1.33209,1.93784,0,0.61489,0.54872,0.58456,0.2405,0.58139,0.54168,0.54826,0.21384,2.08471,3.19378,1.55127,2.16578,0,0.000643795,0.000643795,0.000643795
64,3062.25,1.74308,2.76671,1.31269,1.89289,0,0.68289,0.5441,0.59014,0.26258,0.66214,0.52886,0.54201,0.231,2.04797,3.16405,1.50865,2.13123,0,0.000627292,0.000627292,0.000627292
65,3109.06,1.78962,2.77697,1.33703,1.93396,0,0.74206,0.54798,0.60524,0.26842,0.71557,0.53434,0.5803,0.21869,2.05141,3.12364,1.55155,2.14515,0,0.000610789,0.000610789,0.000610789
66,3155.91,1.76332,2.73848,1.29236,1.9194,0,0.63942,0.52472,0.56244,0.25584,0.66602,0.537,0.55253,0.21521,2.06821,3.14646,1.55085,2.1366,0,0.000594286,0.000594286,0.000594286
67,3202.77,1.72959,2.72896,1.32345,1.87295,0,0.70027,0.51478,0.55647,0.24729,0.6759,0.52528,0.53814,0.2168,2.11846,3.28709,1.61096,2.1951,0,0.000577782,0.000577782,0.000577782
68,3249.61,1.7476,2.69617,1.28293,1.89049,0,0.56183,0.54244,0.56034,0.24492,0.59458,0.56107,0.56438,0.21567,2.14635,3.23532,1.55811,2.19917,0,0.000561279,0.000561279,0.000561279
69,3296.53,1.72765,2.7165,1.25666,1.85396,0,0.65015,0.59571,0.6246,0.26719,0.66654,0.56176,0.5796,0.2307,2.03953,3.12072,1.50816,2.1121,0,0.000544776,0.000544776,0.000544776
70,3343.57,1.71468,2.68249,1.25727,1.86427,0,0.7147,0.53865,0.59192,0.2666,0.69078,0.52182,0.54685,0.22305,2.06977,3.2463,1.46269,2.12139,0,0.000528272,0.000528272,0.000528272
71,3390.57,1.70587,2.67437,1.22616,1.85172,0,0.63044,0.58855,0.57261,0.24766,0.60894,0.53804,0.50941,0.19844,2.07245,3.25083,1.58287,2.12447,0,0.000511769,0.000511769,0.000511769
72,3437.52,1.70384,2.69969,1.23416,1.84474,0,0.73642,0.51823,0.59855,0.27803,0.71322,0.50337,0.55944,0.2287,2.02271,3.20852,1.45532,2.10169,0,0.000495266,0.000495266,0.000495266
73,3484.46,1.70423,2.65803,1.25131,1.86986,0,0.71221,0.52009,0.60173,0.26503,0.73643,0.54016,0.5881,0.22689,2.02724,3.21701,1.54975,2.0955,0,0.000478762,0.000478762,0.000478762
74,3531.37,1.66549,2.61025,1.19532,1.8249,0,0.75396,0.54898,0.587,0.26416,0.74426,0.52896,0.55963,0.21806,2.07303,3.36069,1.53596,2.17312,0,0.000462259,0.000462259,0.000462259
75,3578.14,1.69184,2.62597,1.20585,1.82958,0,0.67926,0.6308,0.63175,0.27246,0.66314,0.58828,0.59279,0.22871,2.08955,3.19446,1.47588,2.14513,0,0.000445756,0.000445756,0.000445756
76,3625.15,1.66719,2.6175,1.18333,1.82298,0,0.76682,0.56049,0.61276,0.27187,0.72092,0.4925,0.55179,0.22533,2.10378,3.26114,1.50458,2.15734,0,0.000429253,0.000429253,0.000429253
77,3672.18,1.65593,2.61053,1.16409,1.81916,0,0.69834,0.55675,0.59837,0.2693,0.68552,0.54856,0.57286,0.23009,2.10364,3.18791,1.48452,2.16555,0,0.000412749,0.000412749,0.000412749
78,3719.27,1.64543,2.56288,1.13467,1.81247,0,0.70345,0.5628,0.60496,0.25031,0.77908,0.49552,0.55234,0.2146,2.17391,3.20043,1.50812,2.20576,0,0.000396246,0.000396246,0.000396246
79,3766.38,1.64462,2.57901,1.17997,1.82548,0,0.67329,0.58206,0.60188,0.273,0.64635,0.56675,0.56542,0.22854,2.06043,3.11631,1.45999,2.12273,0,0.000379743,0.000379743,0.000379743
80,3813.19,1.64209,2.52696,1.15974,1.7945,0,0.70897,0.57626,0.62604,0.27188,0.72573,0.53821,0.60274,0.23885,2.10929,3.2236,1.47139,2.16534,0,0.000363239,0.000363239,0.000363239
81,3860.24,1.61395,2.53939,1.15299,1.79102,0,0.65409,0.57119,0.59146,0.26605,0.67164,0.58188,0.56485,0.22619,2.04244,3.13278,1.48248,2.12265,0,0.000346736,0.000346736,0.000346736
