epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,827.511,2.44506,2.15594,1.42209,0.15964,0.19304,0.09939,0.02996,2.69758,2.4338,1.66896,0.000478762,0.000478762,0.000478762
74,838.836,2.43838,2.09972,1.41105,0.16641,0.20378,0.09813,0.02976,2.65545,2.51313,1.64792,0.000462259,0.000462259,0.000462259
75,850.14,2.42203,2.12019,1.41984,0.16332,0.2152,0.09844,0.03071,2.63353,2.46056,1.66077,0.000445756,0.000445756,0.000445756
76,861.503,2.43259,2.15876,1.41512,0.16801,0.20658,0.10151,0.03142,2.62996,2.50987,1.65553,0.000429253,0.000429253,0.000429253
77,872.843,2.41585,2.10089,1.40194,0.14439,0.21216,0.09083,0.02694,2.64353,2.47553,1.63532,0.000412749,0.000412749,0.000412749
78,884.113,2.45259,2.12599,1.40087,0.16848,0.2062,0.09817,0.02749,2.6824,2.51683,1.66395,0.000396246,0.000396246,0.000396246
79,895.4,2.40714,2.08603,1.41504,0.16596,0.22037,0.09773,0.02879,2.6366,2.45467,1.65475,0.000379743,0.000379743,0.000379743
80,906.681,2.39002,2.12737,1.39988,0.1725,0.19282,0.09668,0.02825,2.6509,2.45629,1.64137,0.000363239,0.000363239,0.000363239
81,917.973,2.42316,2.08807,1.40801,0.17207,0.1997,0.10232,0.02973,2.64144,2.45182,1.62979,0.000346736,0.000346736,0.000346736
82,929.272,2.4381,2.09857,1.40147,0.1694,0.22816,0.1028,0.03135,2.64338,2.43906,1.66037,0.000330233,0.000330233,0.000330233
83,940.568,2.42804,1.9989,1.36352,0.17427,0.20179,0.10384,0.03321,2.63237,2.45159,1.60523,0.000313729,0.000313729,0.000313729
84,951.882,2.34947,2.02108,1.36784,0.16818,0.21665,0.10649,0.03332,2.63203,2.43068,1.63016,0.000297226,0.000297226,0.000297226
85,963.251,2.38892,2.0484,1.39739,0.16785,0.20627,0.10002,0.03169,2.62577,2.4247,1.64568,0.000280723,0.000280723,0.000280723
86,974.547,2.3455,1.99077,1.36466,0.15573,0.21123,0.09994,0.03074,2.64858,2.49146,1.65653,0.00026422,0.00026422,0.00026422
87,985.824,2.36888,1.98269,1.39804,0.18165,0.22782,0.11905,0.03564,2.64219,2.44474,1.62238,0.000247716,0.000247716,0.000247716
88,997.176,2.38998,1.99387,1.34774,0.16921,0.20363,0.10591,0.03154,2.64497,2.47647,1.63803,0.000231213,0.000231213,0.000231213
89,1008.5,2.34244,2.01321,1.36171,0.16803,0.20027,0.10423,0.0304,2.66152,2.42332,1.64393,0.00021471,0.00021471,0.00021471
90,1019.85,2.34061,1.99218,1.37986,0.16469,0.22434,0.10658,0.03102,2.65149,2.45933,1.62464,0.000198206,0.000198206,0.000198206
91,1032.02,2.28473,1.99542,1.43489,0.17689,0.22429,0.10676,0.03231,2.61684,2.44907,1.63091,0.000181703,0.000181703,0.000181703
92,1043.47,2.26754,1.97981,1.42876,0.16516,0.22965,0.11005,0.032,2.64623,2.42626,1.636,0.0001652,0.0001652,0.0001652
93,1054.36,2.26635,1.96411,1.42237,0.16671,0.22347,0.11038,0.03441,2.6254,2.39656,1.63286,0.000148696,0.000148696,0.000148696
94,1065.29,2.26192,1.96115,1.41436,0.15968,0.19299,0.10166,0.03085,2.63889,2.42809,1.61927,0.000132193,0.000132193,0.000132193
95,1076.21,2.23899,1.90301,1.40933,0.16651,0.21942,0.1013,0.03083,2.65479,2.43516,1.64652,0.00011569,0.00011569,0.00011569
96,1087.14,2.24964,1.92209,1.41328,0.16614,0.22465,0.10642,0.03175,2.63964,2.40265,1.64181,9.91865e-05,9.91865e-05,9.91865e-05
97,1098.04,2.23342,1.89023,1.41171,0.18163,0.22427,0.11015,0.0332,2.6311,2.38761,1.62194,8.26832e-05,8.26832e-05,8.26832e-05
98,1108.96,2.23618,1.8996,1.40851,0.1673,0.24291,0.12308,0.03661,2.64789,2.44327,1.63077,6.61799e-05,6.61799e-05,6.61799e-05
99,1119.9,2.2404,1.90343,1.40248,0.17135,0.21534,0.12332,0.0357,2.64852,2.40098,1.61872,4.96766e-05,4.96766e-05,4.96766e-05
100,1130.81,2.23375,1.86391,1.37336,0.1794,0.22503,0.11948,0.03514,2.63117,2.38232,1.6171,3.31733e-05,3.31733e-05,3.31733e-05
