epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,1057.09,2.07109,0.86345,1.54753,0.1689,0.23584,0.10353,0.03017,3.66458,1.84564,2.55034,0.000279659,0.000279659,0.000279659
95,1068.26,2.06884,0.853,1.52231,0.16433,0.25256,0.10819,0.03031,3.68537,1.82992,2.56465,0.000275792,0.000275792,0.000275792
96,1079.37,2.00624,0.84175,1.51054,0.1752,0.242,0.10444,0.02985,3.68067,1.88607,2.56274,0.000271919,0.000271919,0.000271919
97,1090.54,1.99274,0.82241,1.48929,0.17497,0.21577,0.10495,0.03047,3.66142,1.81667,2.53517,0.000268041,0.000268041,0.000268041
98,1101.67,2.00859,0.83405,1.50588,0.17643,0.21576,0.10157,0.02884,3.67532,1.88656,2.58634,0.000264159,0.000264159,0.000264159
99,1112.82,2.02183,0.84453,1.50853,0.17653,0.21967,0.09751,0.0276,3.68503,1.91095,2.57531,0.000260274,0.000260274,0.000260274
100,1124.01,1.9989,0.82178,1.49903,0.15277,0.23772,0.09848,0.0264,3.69506,1.87129,2.56163,0.000256388,0.000256388,0.000256388
101,1135.1,2.00677,0.82996,1.50936,0.15937,0.23685,0.10228,0.02839,3.66064,1.86414,2.53061,0.0002525,0.0002525,0.0002525
102,1146.21,1.98283,0.82069,1.50172,0.14878,0.2355,0.09455,0.02768,3.7141,1.86172,2.56562,0.000248612,0.000248612,0.000248612
103,1157.45,2.02368,0.84048,1.5221,0.13552,0.2282,0.09421,0.02818,3.67555,1.88148,2.57897,0.000244726,0.000244726,0.000244726
104,1168.61,2.00681,0.83729,1.5104,0.15714,0.20515,0.0984,0.02722,3.71529,1.83084,2.58121,0.000240841,0.000240841,0.000240841
105,1179.73,2.00702,0.84953,1.5242,0.17717,0.20792,0.10091,0.02999,3.70599,1.82136,2.59364,0.000236959,0.000236959,0.000236959
106,1190.82,2.07211,0.85592,1.52563,0.16125,0.21579,0.09743,0.02907,3.71284,1.84985,2.55212,0.000233081,0.000233081,0.000233081
107,1201.92,1.97742,0.81841,1.49044,0.1519,0.2431,0.10072,0.02725,3.71631,1.85349,2.51397,0.000229208,0.000229208,0.000229208
108,1213.03,1.9398,0.80519,1.47724,0.16359,0.22582,0.09469,0.02621,3.69016,1.84804,2.57675,0.000225341,0.000225341,0.000225341
109,1224.14,1.98764,0.8149,1.48915,0.15599,0.2111,0.09861,0.02718,3.68089,1.86263,2.56177,0.00022148,0.00022148,0.00022148
110,1235.31,2.0084,0.84197,1.49487,0.1774,0.22562,0.1049,0.0285,3.74125,1.84256,2.60152,0.000217627,0.000217627,0.000217627
111,1246.46,1.95848,0.8277,1.49238,0.16437,0.21072,0.10262,0.02943,3.68032,1.82874,2.59369,0.000213782,0.000213782,0.000213782
112,1257.66,1.94627,0.79871,1.48039,0.15424,0.22989,0.09605,0.02733,3.6929,1.87855,2.60186,0.000209948,0.000209948,0.000209948
113,1268.79,1.95091,0.79882,1.47496,0.16657,0.21162,0.09341,0.02678,3.75281,1.90438,2.62901,0.000206123,0.000206123,0.000206123
114,1279.94,1.94863,0.79439,1.47785,0.18507,0.21872,0.10067,0.03077,3.71275,1.85216,2.58785,0.00020231,0.00020231,0.00020231
115,1291.06,1.91356,0.7761,1.4661,0.1915,0.20072,0.10426,0.0299,3.73449,1.85406,2.58795,0.00019851,0.00019851,0.00019851
116,1302.23,1.94653,0.79792,1.48381,0.16376,0.2297,0.10152,0.02781,3.7255,1.8627,2.62998,0.000194722,0.000194722,0.000194722
117,1313.38,1.95881,0.79799,1.49154,0.16263,0.24827,0.10147,0.02861,3.70788,1.84887,2.61038,0.000190949,0.000190949,0.000190949
118,1324.49,1.89415,0.79092,1.45871,0.16261,0.21334,0.10033,0.02887,3.71165,1.85653,2.57009,0.000187191,0.000187191,0.000187191
119,1335.63,1.88622,0.7646,1.45442,0.16739,0.20682,0.1039,0.02967,3.69258,1.84412,2.61015,0.00018345,0.00018345,0.00018345
120,1346.75,1.89137,0.78837,1.44956,0.16899,0.21686,0.10136,0.02835,3.70978,1.86778,2.6116,0.000179725,0.000179725,0.000179725
121,1357.88,1.90367,0.7796,1.46344,0.19241,0.2083,0.10826,0.03073,3.71002,1.82078,2.59594,0.000176018,0.000176018,0.000176018
122,1369.06,1.94618,0.79422,1.4788,0.17744,0.23996,0.11046,0.0305,3.69884,1.84679,2.63361,0.00017233,0.00017233,0.00017233
123,1380.18,1.94657,0.82057,1.48587,0.1609,0.22513,0.09754,0.02827,3.70476,1.8852,2.60768,0.000168662,0.000168662,0.000168662
124,1391.26,1.88689,0.76175,1.46429,0.1826,0.20779,0.10152,0.02954,3.67418,1.85269,2.55581,0.000165015,0.000165015,0.000165015
125,1402.37,1.90093,0.77837,1.46197,0.1512,0.23229,0.09757,0.0278,3.69655,1.87131,2.58152,0.000161389,0.000161389,0.000161389
126,1413.52,1.82698,0.7502,1.43831,0.16494,0.23605,0.1082,0.0312,3.68731,1.87352,2.57531,0.000157786,0.000157786,0.000157786
127,1424.71,1.93706,0.78402,1.47474,0.16306,0.24696,0.09638,0.02786,3.68617,1.88596,2.61079,0.000154206,0.000154206,0.000154206
128,1435.83,1.86261,0.77891,1.44061,0.17603,0.22039,0.10272,0.02808,3.68477,1.87644,2.58227,0.00015065,0.00015065,0.00015065
129,1446.97,1.86821,0.76095,1.45412,0.1758,0.23419,0.10673,0.03017,3.70383,1.87993,2.6059,0.00014712,0.00014712,0.00014712
130,1458.11,1.83627,0.74605,1.43739,0.20927,0.17482,0.09916,0.0287,3.74196,1.89025,2.64508,0.000143615,0.000143615,0.000143615
131,1469.3,1.85598,0.74997,1.44026,0.16611,0.20737,0.10174,0.02862,3.72305,1.86468,2.60908,0.000140137,0.000140137,0.000140137
132,1480.43,1.85404,0.76283,1.43619,0.17036,0.2349,0.11036,0.03044,3.73675,1.87589,2.6098,0.000136687,0.000136687,0.000136687
133,1491.55,1.83872,0.75779,1.42729,0.18081,0.20684,0.10392,0.03023,3.73059,1.85828,2.60437,0.000133266,0.000133266,0.000133266
134,1502.69,1.88491,0.76234,1.45017,0.17729,0.19063,0.10273,0.02946,3.71512,1.87681,2.60268,0.000129874,0.000129874,0.000129874
135,1513.79,1.876,0.76206,1.4481,0.15795,0.2282,0.10294,0.02965,3.70784,1.86145,2.60317,0.000126512,0.000126512,0.000126512
136,1524.88,1.80319,0.73512,1.42283,0.15848,0.22837,0.10448,0.03091,3.71432,1.86305,2.60142,0.000123182,0.000123182,0.000123182
137,1535.97,1.81048,0.73274,1.42145,0.16863,0.19668,0.09801,0.02901,3.72343,1.88281,2.61548,0.000119883,0.000119883,0.000119883
138,1547.11,1.83082,0.74183,1.43968,0.16345,0.23168,0.10149,0.02941,3.73086,1.87689,2.60571,0.000116617,0.000116617,0.000116617
139,1558.24,1.82745,0.73647,1.42937,0.17318,0.24087,0.1048,0.03071,3.74322,1.90256,2.63337,0.000113384,0.000113384,0.000113384
140,1569.4,1.81174,0.73169,1.4286,0.18545,0.19679,0.10221,0.02987,3.73261,1.89177,2.62889,0.000110186,0.000110186,0.000110186
141,1580.61,1.79815,0.72445,1.4053,0.16857,0.20068,0.09949,0.02841,3.74483,1.90576,2.63079,0.000107023,0.000107023,0.000107023
142,1591.76,1.83034,0.73484,1.4291,0.16531,0.21539,0.10315,0.02959,3.73272,1.90927,2.64134,0.000103896,0.000103896,0.000103896
143,1602.89,1.80107,0.71533,1.42192,0.16834,0.22543,0.10176,0.02889,3.75116,1.90376,2.6407,0.000100806,0.000100806,0.000100806
144,1614.09,1.79054,0.70457,1.41095,0.17129,0.22932,0.10238,0.02837,3.74988,1.88924,2.64941,9.77524e-05,9.77524e-05,9.77524e-05
145,1625.23,1.82337,0.74097,1.43276,0.18141,0.21205,0.10775,0.02968,3.73783,1.89992,2.63777,9.47376e-05,9.47376e-05,9.47376e-05
146,1636.36,1.82978,0.72946,1.43444,0.16516,0.22406,0.10397,0.02875,3.76501,1.87819,2.66431,9.17616e-05,9.17616e-05,9.17616e-05
147,1647.49,1.79756,0.7315,1.42316,0.15889,0.22617,0.10522,0.02957,3.76912,1.86141,2.66365,8.88253e-05,8.88253e-05,8.88253e-05
148,1658.62,1.81016,0.74476,1.42648,0.15547,0.24034,0.10357,0.02911,3.74727,1.87615,2.66907,8.59294e-05,8.59294e-05,8.59294e-05
149,1669.73,1.84743,0.7346,1.44524,0.16246,0.23268,0.10669,0.03031,3.7439,1.85985,2.66038,8.30746e-05,8.30746e-05,8.30746e-05
150,1680.97,1.76848,0.71002,1.41305,0.16536,0.23248,0.1022,0.03006,3.74306,1.86949,2.66517,8.02616e-05,8.02616e-05,8.02616e-05
151,1692.11,1.74599,0.69737,1.39141,0.1614,0.24623,0.10065,0.03009,3.75203,1.8682,2.66627,7.74911e-05,7.74911e-05,7.74911e-05
152,1703.23,1.74448,0.68318,1.37945,0.16976,0.24663,0.10054,0.02842,3.76375,1.89192,2.678,7.47637e-05,7.47637e-05,7.47637e-05
153,1714.33,1.75242,0.70117,1.39811,0.16847,0.22581,0.102,0.02799,3.76046,1.90964,2.68816,7.20803e-05,7.20803e-05,7.20803e-05
154,1725.46,1.74364,0.68793,1.39024,0.16204,0.21463,0.10287,0.0289,3.77612,1.91812,2.70594,6.94413e-05,6.94413e-05,6.94413e-05
155,1736.59,1.75583,0.69482,1.40083,0.1599,0.23918,0.09602,0.02789,3.78196,1.92712,2.69233,6.68475e-05,6.68475e-05,6.68475e-05
156,1747.72,1.75329,0.70385,1.39545,0.16658,0.24017,0.09824,0.02704,3.79292,1.94456,2.70519,6.42995e-05,6.42995e-05,6.42995e-05
157,1758.89,1.73298,0.68792,1.38002,0.17035,0.24491,0.10256,0.02762,3.79682,1.92232,2.70386,6.1798e-05,6.1798e-05,6.1798e-05
158,1770,1.76491,0.69819,1.41475,0.16677,0.22339,0.09683,0.02642,3.7852,1.93506,2.7121,5.93435e-05,5.93435e-05,5.93435e-05
159,1781.18,1.74477,0.68898,1.38885,0.16976,0.21747,0.10005,0.02739,3.78077,1.93378,2.68334,5.69366e-05,5.69366e-05,5.69366e-05
160,1792.26,1.76011,0.69694,1.40318,0.17009,0.21686,0.10002,0.02697,3.78791,1.91981,2.71418,5.4578e-05,5.4578e-05,5.4578e-05
161,1803.38,1.76524,0.69129,1.41004,0.16379,0.24327,0.10255,0.02818,3.79147,1.89918,2.70749,5.22683e-05,5.22683e-05,5.22683e-05
162,1814.5,1.7427,0.69572,1.39834,0.18459,0.22379,0.10649,0.02992,3.79821,1.87464,2.72091,5.00079e-05,5.00079e-05,5.00079e-05
163,1825.59,1.71818,0.68908,1.37728,0.17627,0.23603,0.10624,0.0307,3.78792,1.86542,2.72564,4.77976e-05,4.77976e-05,4.77976e-05
164,1836.68,1.72051,0.68964,1.38811,0.16879,0.22486,0.10216,0.02936,3.77949,1.87903,2.70823,4.56377e-05,4.56377e-05,4.56377e-05
165,1847.8,1.72854,0.68577,1.39067,0.16979,0.22486,0.10316,0.02864,3.76939,1.89561,2.6999,4.35288e-05,4.35288e-05,4.35288e-05
166,1858.89,1.753,0.68564,1.40801,0.16344,0.23918,0.10302,0.02871,3.77682,1.89822,2.70215,4.14716e-05,4.14716e-05,4.14716e-05
167,1869.99,1.71742,0.67447,1.37975,0.16479,0.24898,0.10274,0.02855,3.78805,1.8952,2.69702,3.94663e-05,3.94663e-05,3.94663e-05
168,1881.12,1.71022,0.67505,1.38596,0.17703,0.24886,0.10431,0.02873,3.78012,1.90061,2.69418,3.75137e-05,3.75137e-05,3.75137e-05
169,1892.34,1.70877,0.66956,1.38763,0.17077,0.23751,0.1028,0.02926,3.79246,1.90508,2.70988,3.56141e-05,3.56141e-05,3.56141e-05
170,1903.51,1.71566,0.67617,1.37763,0.18741,0.22244,0.10397,0.02957,3.8012,1.90208,2.71824,3.3768e-05,3.3768e-05,3.3768e-05
171,1914.6,1.70885,0.68142,1.37663,0.16841,0.2446,0.10281,0.02909,3.79167,1.91245,2.71131,3.19759e-05,3.19759e-05,3.19759e-05
172,1925.68,1.73378,0.68971,1.39391,0.16348,0.24496,0.09965,0.02752,3.78262,1.91884,2.70703,3.02382e-05,3.02382e-05,3.02382e-05
173,1936.82,1.71228,0.67221,1.38206,0.16239,0.23585,0.09861,0.02888,3.77712,1.90196,2.69724,2.85553e-05,2.85553e-05,2.85553e-05
174,1947.94,1.76167,0.70016,1.41539,0.159,0.23935,0.09615,0.02805,3.79177,1.90509,2.71627,2.69277e-05,2.69277e-05,2.69277e-05
175,1959.07,1.71154,0.68089,1.38779,0.16039,0.2377,0.09685,0.02829,3.77915,1.89724,2.70289,2.53557e-05,2.53557e-05,2.53557e-05
176,1970.21,1.72081,0.68449,1.38385,0.16724,0.23474,0.10106,0.02889,3.7883,1.89627,2.70855,2.38398e-05,2.38398e-05,2.38398e-05
177,1981.3,1.73683,0.67985,1.38747,0.1628,0.24086,0.10005,0.02784,3.78991,1.90915,2.70886,2.23803e-05,2.23803e-05,2.23803e-05
178,1992.49,1.69437,0.66965,1.38401,0.16249,0.23305,0.10185,0.02815,3.78681,1.91112,2.71555,2.09776e-05,2.09776e-05,2.09776e-05
