epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,394.864,2.39249,2.34448,0.00367,0.19712,0.19379,0.11006,0.03346,2.46535,2.84096,0.00455,0.000660299,0.000660299,0.000660299
63,401.199,2.46373,2.3721,0.00371,0.19659,0.20595,0.114,0.03504,2.46542,2.79093,0.00456,0.000643795,0.000643795,0.000643795
64,407.549,2.48398,2.31243,0.00365,0.17954,0.19641,0.11574,0.03639,2.4974,2.79954,0.00465,0.000627292,0.000627292,0.000627292
65,413.874,2.39058,2.28814,0.0038,0.20044,0.20045,0.11674,0.0372,2.46424,2.78621,0.00455,0.000610789,0.000610789,0.000610789
66,420.219,2.45532,2.26632,0.00362,0.2032,0.20995,0.11787,0.03525,2.5151,2.72865,0.0047,0.000594286,0.000594286,0.000594286
67,426.515,2.46368,2.2323,0.00352,0.1964,0.19859,0.11809,0.0345,2.47373,2.81163,0.00455,0.000577782,0.000577782,0.000577782
68,432.859,2.45847,2.25377,0.00353,0.16707,0.2198,0.09856,0.02831,2.51286,2.86371,0.00462,0.000561279,0.000561279,0.000561279
69,439.148,2.46675,2.25602,0.00364,0.19002,0.21041,0.1058,0.02944,2.55913,2.79172,0.00474,0.000544776,0.000544776,0.000544776
70,445.502,2.44143,2.20033,0.00362,0.19986,0.20591,0.11835,0.03581,2.51585,2.84782,0.00472,0.000528272,0.000528272,0.000528272
71,451.82,2.40536,2.20357,0.00379,0.18764,0.19597,0.11287,0.03439,2.50558,2.82951,0.00467,0.000511769,0.000511769,0.000511769
72,458.165,2.48273,2.13713,0.00351,0.21996,0.18955,0.1117,0.03019,2.55007,2.8559,0.00474,0.000495266,0.000495266,0.000495266
73,464.451,2.45476,2.20054,0.00365,0.19662,0.2087,0.12417,0.03635,2.5344,2.77315,0.00468,0.000478762,0.000478762,0.000478762
74,470.762,2.42432,2.16803,0.00357,0.20043,0.22005,0.12043,0.03578,2.5583,2.7486,0.00479,0.000462259,0.000462259,0.000462259
75,477.043,2.40258,2.14056,0.00367,0.20135,0.20741,0.11298,0.03457,2.53276,2.78084,0.00473,0.000445756,0.000445756,0.000445756
76,483.352,2.42751,2.16572,0.00357,0.20048,0.23139,0.11491,0.03299,2.60166,2.76809,0.00491,0.000429253,0.000429253,0.000429253
77,489.639,2.44046,2.11986,0.00355,0.20043,0.19603,0.10671,0.03144,2.5759,2.80332,0.00483,0.000412749,0.000412749,0.000412749
78,495.972,2.44991,2.1424,0.00346,0.20504,0.19961,0.11534,0.03134,2.55008,2.88211,0.00477,0.000396246,0.000396246,0.000396246
79,502.259,2.41268,2.11396,0.00351,0.20477,0.22577,0.11283,0.03397,2.51223,2.81996,0.00462,0.000379743,0.000379743,0.000379743
80,508.737,2.41192,2.13648,0.00365,0.20851,0.22396,0.12824,0.03723,2.49972,2.77493,0.00459,0.000363239,0.000363239,0.000363239
81,515.09,2.4296,2.06282,0.00361,0.20453,0.22843,0.13299,0.03708,2.55885,2.80333,0.00477,0.000346736,0.000346736,0.000346736
82,521.435,2.4215,2.08563,0.00349,0.20289,0.22582,0.1215,0.03658,2.54571,2.83768,0.00472,0.000330233,0.000330233,0.000330233
83,527.765,2.43097,2.01233,0.00332,0.17848,0.2214,0.11603,0.0355,2.55155,2.86797,0.00475,0.000313729,0.000313729,0.000313729
84,534.051,2.36385,2.06855,0.00344,0.1922,0.21518,0.11264,0.03451,2.54802,2.88241,0.00478,0.000297226,0.000297226,0.000297226
85,540.381,2.39793,2.05969,0.00345,0.20427,0.21895,0.12292,0.03427,2.54479,2.84173,0.00476,0.000280723,0.000280723,0.000280723
86,546.711,2.36914,2.00693,0.00337,0.2014,0.21222,0.12677,0.03636,2.57696,2.88561,0.00484,0.00026422,0.00026422,0.00026422
87,553.014,2.38728,2.01226,0.00355,0.22598,0.21074,0.12554,0.03631,2.53877,2.85089,0.0048,0.000247716,0.000247716,0.000247716
88,559.306,2.41197,2.01799,0.00332,0.2007,0.22525,0.11834,0.03334,2.55263,2.84774,0.00473,0.000231213,0.000231213,0.000231213
89,565.592,2.40195,2.00705,0.00342,0.2123,0.21355,0.12404,0.03608,2.56108,2.80576,0.00472,0.00021471,0.00021471,0.00021471
90,571.896,2.3798,1.99898,0.00344,0.20968,0.2035,0.12411,0.03857,2.51424,2.83571,0.00458,0.000198206,0.000198206,0.000198206
91,579.29,2.291,1.96593,0.00388,0.20524,0.19485,0.12268,0.03759,2.54218,2.84363,0.00472,0.000181703,0.000181703,0.000181703
92,585.575,2.26235,1.95676,0.00383,0.20026,0.23175,0.11892,0.03613,2.54421,2.85196,0.00469,0.0001652,0.0001652,0.0001652
93,591.806,2.26221,1.93197,0.00382,0.20934,0.22898,0.12253,0.03668,2.5773,2.80186,0.00475,0.000148696,0.000148696,0.000148696
94,598.077,2.26962,1.95725,0.00377,0.20544,0.22233,0.12165,0.03733,2.55602,2.8276,0.00474,0.000132193,0.000132193,0.000132193
95,604.321,2.23948,1.89954,0.00371,0.20096,0.22551,0.12147,0.03668,2.54802,2.84217,0.00471,0.00011569,0.00011569,0.00011569
96,610.626,2.24447,1.93451,0.00373,0.20297,0.22972,0.12216,0.03523,2.57349,2.8371,0.00479,9.91865e-05,9.91865e-05,9.91865e-05
97,616.911,2.25685,1.90375,0.00379,0.20307,0.22024,0.11983,0.03447,2.5798,2.86324,0.0048,8.26832e-05,8.26832e-05,8.26832e-05
98,623.157,2.22654,1.89832,0.00375,0.20531,0.21188,0.12218,0.03652,2.57264,2.86191,0.0048,6.61799e-05,6.61799e-05,6.61799e-05
99,629.387,2.24586,1.90431,0.0038,0.19987,0.22267,0.12371,0.03743,2.58407,2.84046,0.00483,4.96766e-05,4.96766e-05,4.96766e-05
100,635.622,2.24932,1.88537,0.00362,0.20238,0.22682,0.12606,0.03843,2.5809,2.83758,0.00481,3.31733e-05,3.31733e-05,3.31733e-05
