epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
53,887.42,1.23688,2.12654,0.86304,1.26781,0,0.59112,0.4928,0.52815,0.23974,0.76928,0.41713,0.50833,0.18855,2.0527,3.54806,1.43928,1.99726,0,0.000808828,0.000808828,0.000808828
54,904.224,1.20538,2.07905,0.83461,1.24061,0,0.6294,0.52959,0.5716,0.25614,0.61583,0.55371,0.55221,0.20411,2.11136,3.68673,1.49562,2.06317,0,0.000792325,0.000792325,0.000792325
55,920.784,1.21257,2.07821,0.85213,1.23473,0,0.59499,0.51967,0.57407,0.26148,0.59448,0.51525,0.54608,0.20111,2.08891,3.58342,1.4121,2.09416,0,0.000775822,0.000775822,0.000775822
56,937.952,1.16698,2.04097,0.83085,1.20966,0,0.69214,0.49403,0.60999,0.27241,0.65412,0.55055,0.58484,0.20416,2.02195,3.56841,1.313,2.07298,0,0.000759318,0.000759318,0.000759318
57,954.239,1.1413,2.01586,0.79034,1.20472,0,0.65854,0.47231,0.55319,0.25508,0.61207,0.43811,0.4906,0.1918,2.0596,3.36996,1.55604,2.03514,0,0.000742815,0.000742815,0.000742815
58,970.474,1.14241,1.99828,0.79435,1.20189,0,0.67771,0.45513,0.5514,0.21112,0.6322,0.41901,0.47229,0.16499,2.31578,3.67808,1.61627,2.30076,0,0.000726312,0.000726312,0.000726312
59,987.136,1.14033,2.00515,0.76562,1.18837,0,0.62298,0.52387,0.56727,0.25447,0.60152,0.48529,0.51734,0.19335,2.06868,3.83469,1.42458,2.11859,0,0.000709809,0.000709809,0.000709809
60,1003.65,1.12124,1.97082,0.76131,1.17048,0,0.67458,0.43811,0.54394,0.23859,0.58867,0.44651,0.49047,0.17537,2.12659,3.75064,1.4835,2.13645,0,0.000693305,0.000693305,0.000693305
61,1019.76,1.14527,1.99238,0.80928,1.19934,0,0.55934,0.51547,0.52628,0.22327,0.55084,0.54089,0.52309,0.18587,2.16776,3.65281,1.57082,2.16195,0,0.000676802,0.000676802,0.000676802
62,1036.58,1.12462,1.99588,0.74856,1.18079,0,0.61657,0.50213,0.545,0.24784,0.57362,0.47549,0.49939,0.18596,2.14845,3.60457,1.52029,2.21936,0,0.000660299,0.000660299,0.000660299
