epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,335.179,2.33135,1.92264,1.32327,0.18044,0.21795,0.10233,0.03036,2.62761,2.37787,1.60006,0.000544776,0.000544776,0.000544776
70,340.023,2.33059,1.94928,1.33015,0.16997,0.23618,0.10885,0.03155,2.63373,2.42376,1.56935,0.000528272,0.000528272,0.000528272
71,344.886,2.30011,1.89899,1.34188,0.16344,0.22195,0.11131,0.03189,2.70089,2.41222,1.57475,0.000511769,0.000511769,0.000511769
72,349.737,2.32848,1.87533,1.30636,0.17512,0.24289,0.11012,0.03132,2.63671,2.41248,1.58381,0.000495266,0.000495266,0.000495266
73,354.556,2.31252,1.91237,1.31972,0.20991,0.22761,0.11573,0.03316,2.63485,2.38254,1.59641,0.000478762,0.000478762,0.000478762
74,359.386,2.27868,1.85878,1.30713,0.19003,0.21203,0.12314,0.03675,2.64581,2.38166,1.59423,0.000462259,0.000462259,0.000462259
75,364.262,2.26013,1.84064,1.30624,0.18133,0.21015,0.11082,0.03404,2.64489,2.38929,1.57754,0.000445756,0.000445756,0.000445756
76,369.072,2.27201,1.85513,1.29449,0.17288,0.2351,0.11116,0.03081,2.65837,2.41986,1.6076,0.000429253,0.000429253,0.000429253
77,373.936,2.22422,1.78213,1.28721,0.18509,0.22649,0.10691,0.03091,2.64115,2.41769,1.59033,0.000412749,0.000412749,0.000412749
78,378.773,2.28411,1.80354,1.28041,0.19934,0.23656,0.11617,0.03169,2.68502,2.37202,1.58842,0.000396246,0.000396246,0.000396246
79,383.63,2.22906,1.79026,1.29064,0.16195,0.23101,0.10937,0.03271,2.65771,2.39971,1.58216,0.000379743,0.000379743,0.000379743
80,388.459,2.25942,1.83382,1.28526,0.18792,0.22539,0.1184,0.03477,2.6969,2.40471,1.6216,0.000363239,0.000363239,0.000363239
81,393.325,2.25085,1.77871,1.30283,0.19404,0.23732,0.12031,0.03436,2.6704,2.41867,1.61825,0.000346736,0.000346736,0.000346736
82,398.153,2.26134,1.78538,1.28928,0.18127,0.23715,0.11029,0.03131,2.67941,2.41084,1.62999,0.000330233,0.000330233,0.000330233
83,403.004,2.2637,1.72743,1.26331,0.18873,0.24703,0.11376,0.03195,2.67652,2.3931,1.60979,0.000313729,0.000313729,0.000313729
84,407.842,2.19507,1.72215,1.26355,0.19577,0.23229,0.11978,0.0342,2.66469,2.37893,1.61137,0.000297226,0.000297226,0.000297226
85,412.68,2.20435,1.73054,1.2622,0.17492,0.24496,0.11295,0.0334,2.70596,2.4034,1.63362,0.000280723,0.000280723,0.000280723
86,417.541,2.18323,1.68009,1.25439,0.20752,0.21334,0.11772,0.03217,2.71244,2.39205,1.63885,0.00026422,0.00026422,0.00026422
87,422.379,2.2016,1.70705,1.28878,0.1912,0.23953,0.11624,0.03386,2.6955,2.42915,1.61454,0.000247716,0.000247716,0.000247716
88,427.198,2.21104,1.66431,1.23904,0.17568,0.22847,0.1132,0.03283,2.68446,2.41172,1.61252,0.000231213,0.000231213,0.000231213
89,432.049,2.20171,1.70274,1.26464,0.19273,0.20813,0.11232,0.0335,2.66715,2.38811,1.60981,0.00021471,0.00021471,0.00021471
90,436.892,2.15612,1.67257,1.264,0.17544,0.21505,0.10902,0.03029,2.689,2.4389,1.62073,0.000198206,0.000198206,0.000198206
91,442.518,2.12415,1.69576,1.29918,0.20517,0.21725,0.11499,0.03478,2.67157,2.39799,1.61019,0.000181703,0.000181703,0.000181703
92,447.38,2.09192,1.64967,1.29378,0.20083,0.2249,0.11912,0.03526,2.68887,2.39246,1.62577,0.0001652,0.0001652,0.0001652
93,452.294,2.09105,1.63815,1.29401,0.19371,0.23975,0.11785,0.03463,2.70173,2.37463,1.63695,0.000148696,0.000148696,0.000148696
94,457.151,2.07952,1.61618,1.27271,0.18026,0.23914,0.11713,0.03435,2.7236,2.36849,1.639,0.000132193,0.000132193,0.000132193
95,461.964,2.07026,1.58121,1.27589,0.19432,0.24198,0.11651,0.03327,2.7145,2.38239,1.64407,0.00011569,0.00011569,0.00011569
96,466.792,2.06995,1.59558,1.27631,0.18615,0.23382,0.11717,0.03321,2.72435,2.39799,1.63507,9.91865e-05,9.91865e-05,9.91865e-05
97,471.648,2.07076,1.57474,1.28084,0.20351,0.22079,0.12229,0.03497,2.72923,2.38716,1.63362,8.26832e-05,8.26832e-05,8.26832e-05
98,476.54,2.04132,1.57041,1.26866,0.20053,0.21484,0.12237,0.03525,2.71666,2.37448,1.63089,6.61799e-05,6.61799e-05,6.61799e-05
99,481.394,2.0568,1.56719,1.26851,0.19887,0.22563,0.12327,0.03647,2.71128,2.36626,1.62928,4.96766e-05,4.96766e-05,4.96766e-05
100,486.254,2.04769,1.55323,1.24572,0.20539,0.25313,0.12942,0.03667,2.7163,2.373,1.6287,3.31733e-05,3.31733e-05,3.31733e-05
